Station,Date(NZST),Tair(C),Twet(C),RH(%),Tdew(C)
3925,20170924:0800,9.5,9.1,95.0,8.7
15752,20170925:0800,13.0,11.8,86.0,10.7
3925,20170925:0800,13.9,13.2,92.0,12.6
15752,20170926:0800,15.0,9.9,48.0,4.1
3925,20170926:0800,11.4,11.0,95.0,10.6
15752,20170927:0800,9.5,7.0,68.0,3.9
3925,20170927:0800,9.3,9.0,96.0,8.7
15752,20170928:0800,10.8,9.1,79.0,7.3
3925,20170928:0800,7.6,7.1,93.0,6.6
15752,20170929:0800,12.6,9.2,61.0,5.3
3925,20170929:0800,9.9,9.0,88.0,8.0
15752,20170930:0800,11.0,8.6,70.0,5.8
3925,20170930:0800,8.7,7.8,88.0,6.8
15752,20171001:0800,10.7,9.3,82.0,7.8
3925,20171001:0800,7.4,6.6,89.0,5.7
15752,20171002:0800,9.4,7.4,73.0,4.8
3925,20171002:0800,7.8,7.5,96.0,7.2
15752,20171003:0800,11.7,9.2,70.0,6.4
3925,20171003:0800,9.8,9.5,96.0,9.2
15752,20171004:0800,9.8,8.9,88.0,7.9
3925,20171004:0800,7.7,7.4,96.0,7.1
15752,20171005:0800,6.9,4.6,66.0,1.0
3925,20171005:0800,9.4,9.0,95.0,8.6
15752,20171006:0800,9.6,7.1,67.0,3.8
3925,20171006:0800,10.0,9.6,94.0,9.1
15752,20171007:0800,9.2,7.5,77.0,5.4
3925,20171007:0800,9.8,9.5,96.0,9.2
15752,20171008:0800,10.4,8.8,79.0,6.9
3925,20171008:0800,11.8,11.1,91.0,10.4
15752,20171009:0800,11.3,10.7,92.0,10.1
3925,20171009:0800,11.1,10.3,90.0,9.5
15752,20171010:0800,12.3,11.6,91.0,10.9
3925,20171010:0800,11.2,10.9,96.0,10.6
15752,20171011:0800,10.1,8.6,81.0,7.0
3925,20171011:0800,10.2,9.5,91.0,8.8
15752,20171012:0800,10.3,7.5,65.0,4.0
3925,20171012:0800,10.0,9.5,93.0,8.9
15752,20171013:0800,10.2,8.6,80.0,6.9
3925,20171013:0800,9.5,8.9,92.0,8.3
15752,20171014:0800,12.4,10.5,77.0,8.5
3925,20171014:0800,5.9,5.8,98.0,5.6
15752,20171015:0800,10.0,5.9,49.0,-0.2
3925,20171015:0800,6.2,5.8,93.0,5.2
15752,20171016:0800,8.6,5.8,62.0,1.7
3925,20171016:0800,9.8,9.5,96.0,9.2
15752,20171017:0800,11.1,8.9,73.0,6.5
3925,20171017:0800,7.9,7.3,92.0,6.7
15752,20171018:0800,9.3,6.5,64.0,2.9
3925,20171018:0800,10.3,9.5,89.0,8.6
15752,20171019:0800,12.8,10.6,74.0,8.3
3925,20171019:0800,10.9,9.6,84.0,8.3
15752,20171020:0800,15.2,11.5,61.0,7.7
3925,20171020:0800,11.6,10.6,88.0,9.7
15752,20171021:0800,11.4,9.9,81.0,8.3
3925,20171021:0800,11.3,10.0,84.0,8.7
15752,20171022:0800,9.4,7.1,70.0,4.2
3925,20171022:0800,8.5,8.1,94.0,7.6
15752,20171023:0800,8.2,6.0,70.0,3.1
3925,20171023:0800,10.3,9.8,94.0,9.4
15752,20171024:0800,9.9,8.7,84.0,7.3
3925,20171024:0800,10.5,9.7,90.0,8.9
15752,20171025:0800,10.0,8.8,84.0,7.4
3925,20171025:0800,9.8,9.0,90.0,8.2
15752,20171026:0800,12.9,8.4,50.0,2.7
3925,20171026:0800,10.7,9.3,82.0,7.8
15752,20171027:0800,11.0,8.1,65.0,4.7
3925,20171027:0800,9.0,8.0,86.0,6.8
15752,20171028:0800,12.6,10.4,74.0,8.1
3925,20171028:0800,10.0,9.2,90.0,8.4
15752,20171029:0800,12.5,11.8,91.0,11.1
3925,20171029:0800,10.7,9.9,90.0,9.1
15752,20171030:0800,11.4,11.3,98.0,11.1
3925,20171030:0800,13.8,13.3,94.0,12.9
15752,20171031:0800,14.5,13.2,86.0,12.2
3925,20171031:0800,14.0,13.0,89.0,12.2
15752,20171101:0800,14.6,13.3,86.0,12.3
3925,20171101:0800,13.6,12.9,92.0,12.3
15752,20171102:0800,13.4,12.6,91.0,12.0
3925,20171102:0800,14.8,13.0,80.0,11.4
15752,20171103:0800,18.0,14.6,67.0,11.8
3925,20171103:0800,14.9,14.3,93.0,13.8
15752,20171104:0800,14.7,12.7,78.0,10.9
3925,20171104:0800,14.9,13.0,79.0,11.3
15752,20171105:0800,13.8,8.2,40.0,0.5
3925,20171105:0800,12.5,11.0,82.0,9.5
15752,20171106:0800,10.1,7.1,62.0,3.2
3925,20171106:0800,8.1,7.1,86.0,5.9
15752,20171107:0800,13.3,7.3,35.0,-1.8
3925,20171107:0800,6.4,5.9,93.0,5.4
15752,20171108:0800,7.3,5.3,71.0,2.4
3925,20171108:0800,8.2,7.2,86.0,6.0
15752,20171109:0800,15.8,9.8,41.0,2.6
3925,20171109:0800,10.3,9.1,85.0,7.9
15752,20171110:0800,10.1,6.8,58.0,2.2
3925,20171110:0800,11.1,8.3,66.0,5.0
15752,20171111:0800,10.6,8.4,72.0,5.8
3925,20171111:0800,10.6,8.9,79.0,7.1
15752,20171112:0800,10.4,8.4,74.0,6.0
3925,20171112:0800,11.8,10.0,78.0,8.1
15752,20171113:0800,9.1,6.8,70.0,3.9
3925,20171113:0800,13.5,10.3,64.0,6.8
15752,20171114:0800,11.6,9.0,69.0,6.1
3925,20171114:0800,13.7,12.0,81.0,10.5
15752,20171115:0800,12.8,10.8,77.0,8.9
3925,20171115:0800,13.1,11.4,80.0,9.7
15752,20171116:0800,13.1,10.9,75.0,8.8
3925,20171116:0800,13.5,11.8,81.0,10.3
15752,20171117:0800,10.3,9.2,86.0,8.1
3925,20171117:0800,13.2,10.9,74.0,8.7
15752,20171118:0800,12.1,8.7,60.0,4.6
3925,20171118:0800,16.3,13.4,70.0,10.8
15752,20171119:0800,10.3,9.2,86.0,8.1
3925,20171119:0800,11.7,10.7,88.0,9.8
15752,20171120:0800,13.8,11.7,76.0,9.7
3925,20171120:0800,13.9,12.0,79.0,10.3
15752,20171121:0800,12.8,12.4,95.0,12.0
3925,20171121:0800,15.2,13.1,77.0,11.2
15752,20171122:0800,12.7,11.3,84.0,10.1
3925,20171122:0800,16.1,14.0,78.0,12.3
15752,20171123:0800,12.8,12.4,95.0,12.0
3925,20171123:0800,15.5,13.8,82.0,12.5
15752,20171124:0800,13.7,12.8,90.0,12.1
3925,20171124:0800,14.2,13.4,91.0,12.8
15752,20171125:0800,17.0,13.6,66.0,10.6
3925,20171125:0800,16.4,14.1,76.0,12.2
15752,20171126:0800,15.9,13.8,78.0,12.1
3925,20171126:0800,16.3,14.2,78.0,12.5
15752,20171127:0800,15.6,14.4,87.0,13.5
3925,20171127:0800,16.8,14.4,76.0,12.6
15752,20171128:0800,17.4,14.9,75.0,12.9
3925,20171128:0800,17.1,15.0,79.0,13.4
15752,20171129:0800,17.4,14.4,70.0,11.9
3925,20171129:0800,17.2,14.9,77.0,13.1
15752,20171130:0800,17.0,14.2,72.0,11.9
3925,20171130:0800,15.3,13.7,83.0,12.4
15752,20171201:0800,19.3,16.3,72.0,14.1
3925,20171201:0800,16.8,15.6,88.0,14.8
15752,20171202:0800,19.8,16.6,71.0,14.4
3925,20171202:0800,17.6,15.5,79.0,13.9
15752,20171203:0800,21.1,15.3,51.0,10.6
3925,20171203:0800,17.4,14.7,73.0,12.5
15752,20171204:0800,19.7,16.4,70.0,14.1
3925,20171204:0800,17.4,14.8,74.0,12.7
15752,20171205:0800,18.8,16.6,79.0,15.1
3925,20171205:0800,18.9,15.6,69.0,13.1
15752,20171206:0800,15.5,15.0,95.0,14.7
3925,20171206:0800,18.3,16.1,79.0,14.6
15752,20171207:0800,17.9,15.9,80.0,14.4
3925,20171207:0800,18.7,16.0,74.0,14.0
15752,20171208:0800,19.3,16.3,72.0,14.1
3925,20171208:0800,18.6,15.8,73.0,13.7
15752,20171209:0800,18.5,16.7,82.0,15.4
3925,20171209:0800,19.8,15.7,63.0,12.6
15752,20171210:0800,16.1,14.4,82.0,13.0
3925,20171210:0800,18.9,17.4,85.0,16.3
15752,20171211:0800,21.0,13.2,36.0,5.4
3925,20171211:0800,16.2,14.5,82.0,13.1
15752,20171212:0800,12.4,10.5,78.0,8.7
3925,20171212:0800,16.2,14.7,84.0,13.5
15752,20171213:0800,12.2,9.7,71.0,7.1
3925,20171213:0800,16.3,11.6,53.0,6.7
15752,20171214:0800,13.8,11.8,78.0,10.0
3925,20171214:0800,10.8,10.2,92.0,9.6
15752,20171215:0800,18.6,15.3,69.0,12.8
3925,20171215:0800,16.5,13.6,71.0,11.2
15752,20171216:0800,16.0,12.8,67.0,9.9
3925,20171216:0800,18.0,14.8,69.0,12.3
15752,20171217:0800,17.6,15.8,82.0,14.5
3925,20171217:0800,18.7,17.0,83.0,15.8
15752,20171218:0800,13.9,10.4,62.0,6.8
3925,20171218:0800,18.1,15.9,78.0,14.2
15752,20171219:0800,14.6,11.1,63.0,7.7
3925,20171219:0800,13.8,12.2,82.0,10.8
15752,20171220:0800,12.0,9.8,74.0,7.5
3925,20171220:0800,12.6,10.6,76.0,8.5
15752,20171221:0800,14.4,12.3,77.0,10.4
3925,20171221:0800,15.1,12.9,76.0,10.9
15752,20171222:0800,15.0,12.0,68.0,9.2
3925,20171222:0800,18.6,15.3,69.0,12.8
15752,20171223:0800,16.1,14.4,82.0,13.0
3925,20171223:0800,18.9,15.1,65.0,12.2
15752,20171224:0800,18.9,16.4,76.0,14.6
3925,20171224:0800,17.8,15.5,77.0,13.7
15752,20171225:0800,20.3,12.7,36.0,4.8
3925,20171225:0800,17.9,15.2,74.0,13.2
15752,20171226:0800,13.0,10.0,66.0,6.8
3925,20171226:0800,13.7,11.8,79.0,10.1
15752,20171227:0800,11.3,8.4,65.0,5.0
3925,20171227:0800,14.1,10.0,56.0,5.5
15752,20171228:0800,13.6,10.5,65.0,7.2
3925,20171228:0800,14.6,9.5,47.0,3.4
15752,20171229:0800,14.5,11.9,72.0,9.5
3925,20171229:0800,14.6,10.9,61.0,7.2
15752,20171230:0800,16.2,14.3,80.0,12.8
3925,20171230:0800,14.6,13.0,82.0,11.6
