Station,Date(NZST),Tair(C),Twet(C),RH(%),Tdew(C)
3925,20190930:0800,12.0,12.0,100.0,12.0
15752,20191001:0800,5.3,3.8,76.0,1.4
3925,20191001:0800,5.4,-,-,-
15752,20191002:0800,7.9,5.5,67.0,2.2
3925,20191002:0800,5.3,5.1,96.0,4.7
15752,20191003:0800,6.9,4.9,71.0,2.0
3925,20191003:0800,3.1,2.8,94.0,2.2
15752,20191004:0800,9.9,8.0,76.0,5.9
3925,20191004:0800,5.7,5.2,92.0,4.5
15752,20191005:0800,6.5,4.5,70.0,1.5
3925,20191005:0800,10.0,9.4,92.0,8.8
15752,20191006:0800,8.6,5.3,56.0,0.3
3925,20191006:0800,3.2,2.7,91.0,1.9
15752,20191007:0800,9.4,7.5,75.0,5.2
3925,20191007:0800,6.0,5.9,98.0,5.7
15752,20191008:0800,10.8,9.9,89.0,9.1
3925,20191008:0800,5.7,5.3,94.0,4.8
15752,20191009:0800,11.3,10.2,86.0,9.0
3925,20191009:0800,14.0,13.5,94.0,13.1
15752,20191010:0800,9.3,8.7,92.0,8.1
3925,20191010:0800,12.6,11.7,89.0,10.9
15752,20191011:0800,8.0,7.4,92.0,6.8
3925,20191011:0800,11.5,10.6,89.0,9.8
15752,20191012:0800,7.3,6.6,89.0,5.6
3925,20191012:0800,9.0,8.3,90.0,7.5
15752,20191013:0800,7.6,7.1,93.0,6.6
3925,20191013:0800,8.3,7.7,92.0,7.1
15752,20191014:0800,10.7,9.7,87.0,8.6
3925,20191014:0800,9.7,8.9,89.0,8.0
15752,20191015:0800,9.9,9.1,90.0,8.3
3925,20191015:0800,9.8,8.0,77.0,6.0
15752,20191016:0800,11.0,9.3,79.0,7.5
3925,20191016:0800,8.7,7.3,81.0,5.6
15752,20191017:0800,10.9,9.5,82.0,8.0
3925,20191017:0800,10.8,10.0,90.0,9.2
15752,20191018:0800,8.6,6.8,76.0,4.6
3925,20191018:0800,11.1,10.7,95.0,10.3
15752,20191019:0800,10.1,9.3,89.0,8.4
3925,20191019:0800,10.6,9.6,87.0,8.5
15752,20191020:0800,13.9,9.8,56.0,5.3
3925,20191020:0800,9.6,9.2,95.0,8.8
15752,20191021:0800,6.7,5.4,80.0,3.5
3925,20191021:0800,11.2,10.2,87.0,9.1
15752,20191022:0800,8.8,5.6,57.0,0.8
3925,20191022:0800,6.8,6.3,92.0,5.6
15752,20191023:0800,6.4,4.6,73.0,1.9
3925,20191023:0800,7.6,5.3,68.0,2.1
15752,20191024:0800,7.8,6.1,76.0,3.8
3925,20191024:0800,7.9,7.5,94.0,7.0
15752,20191025:0800,8.6,6.2,67.0,2.8
3925,20191025:0800,6.8,6.5,96.0,6.2
15752,20191026:0800,11.9,8.9,65.0,5.6
3925,20191026:0800,7.8,7.5,95.0,7.1
15752,20191027:0800,18.2,11.7,41.0,4.8
3925,20191027:0800,11.0,10.2,90.0,9.4
15752,20191028:0800,11.2,9.0,73.0,6.6
3925,20191028:0800,11.5,10.9,93.0,10.4
15752,20191029:0800,10.6,7.8,65.0,4.3
3925,20191029:0800,8.1,7.7,94.0,7.2
15752,20191030:0800,10.0,7.7,71.0,5.0
3925,20191030:0800,7.0,6.8,97.0,6.6
15752,20191031:0800,11.6,7.2,49.0,1.3
3925,20191031:0800,10.3,9.4,88.0,8.4
15752,20191101:0800,10.6,7.9,66.0,4.5
3925,20191101:0800,9.1,8.7,94.0,8.2
15752,20191102:0800,14.2,10.6,61.0,6.8
3925,20191102:0800,10.8,9.8,87.0,8.7
15752,20191103:0800,23.0,13.5,28.0,3.6
3925,20191103:0800,11.0,10.3,91.0,9.6
15752,20191104:0800,18.0,13.2,55.0,8.8
3925,20191104:0800,11.4,10.1,84.0,8.8
15752,20191105:0800,14.9,12.9,78.0,11.1
3925,20191105:0800,13.1,11.8,85.0,10.6
15752,20191106:0800,11.2,9.2,75.0,7.0
3925,20191106:0800,15.1,13.8,86.0,12.8
15752,20191107:0800,13.4,11.7,81.0,10.2
3925,20191107:0800,17.4,15.0,76.0,13.1
15752,20191108:0800,18.6,12.3,43.0,5.8
3925,20191108:0800,17.8,16.1,83.0,14.9
15752,20191109:0800,20.8,13.2,37.0,5.6
3925,20191109:0800,17.2,15.8,86.0,14.9
15752,20191110:0800,10.7,10.1,92.0,9.5
3925,20191110:0800,16.1,15.3,91.0,14.6
15752,20191111:0800,9.5,7.0,67.0,3.7
3925,20191111:0800,9.8,9.4,95.0,9.1
15752,20191112:0800,10.5,6.8,54.0,1.6
3925,20191112:0800,7.1,6.8,96.0,6.5
15752,20191113:0800,12.3,9.7,70.0,7.0
3925,20191113:0800,10.9,9.7,85.0,8.5
15752,20191114:0800,10.9,9.3,80.0,7.6
3925,20191114:0800,12.8,11.3,82.0,9.8
15752,20191115:0800,12.3,10.1,74.0,7.8
3925,20191115:0800,9.6,9.1,93.0,8.5
15752,20191116:0800,14.2,11.3,68.0,8.4
3925,20191116:0800,13.0,12.3,92.0,11.7
15752,20191117:0800,13.6,10.1,61.0,6.3
3925,20191117:0800,12.3,11.7,93.0,11.2
15752,20191118:0800,9.9,7.9,74.0,5.5
3925,20191118:0800,9.1,8.7,95.0,8.4
15752,20191119:0800,13.8,8.3,41.0,0.8
3925,20191119:0800,8.0,7.3,90.0,6.5
15752,20191120:0800,9.9,7.0,63.0,3.2
3925,20191120:0800,10.9,8.9,75.0,6.7
15752,20191121:0800,14.2,8.9,44.0,2.2
3925,20191121:0800,9.1,7.8,82.0,6.2
15752,20191122:0800,16.8,12.2,55.0,7.7
3925,20191122:0800,12.1,9.7,72.0,7.2
15752,20191123:0800,12.0,10.2,78.0,8.3
3925,20191123:0800,11.6,10.1,82.0,8.7
15752,20191124:0800,15.4,13.4,79.0,11.8
3925,20191124:0800,14.6,13.8,91.0,13.2
15752,20191125:0800,13.8,9.0,48.0,3.0
3925,20191125:0800,14.5,12.8,81.0,11.3
15752,20191126:0800,18.4,13.3,53.0,8.7
3925,20191126:0800,11.5,9.7,78.0,7.8
15752,20191127:0800,21.6,15.5,49.0,10.5
3925,20191127:0800,11.8,9.5,72.0,6.9
15752,20191128:0800,16.9,15.0,81.0,13.6
3925,20191128:0800,17.2,14.2,70.0,11.7
15752,20191129:0800,12.3,10.2,75.0,8.0
3925,20191129:0800,16.6,14.4,77.0,12.6
15752,20191130:0800,13.7,11.5,75.0,9.4
3925,20191130:0800,16.9,15.3,84.0,14.2
15752,20191201:0800,11.0,10.8,97.0,10.6
3925,20191201:0800,16.9,15.0,81.0,13.6
15752,20191202:0800,14.6,11.4,66.0,8.3
3925,20191202:0800,16.7,16.3,96.0,16.1
15752,20191203:0800,18.9,14.9,63.0,11.7
3925,20191203:0800,16.4,15.9,95.0,15.6
15752,20191204:0800,13.0,9.8,64.0,6.4
3925,20191204:0800,13.5,12.2,85.0,11.0
15752,20191205:0800,15.8,9.5,38.0,1.5
3925,20191205:0800,12.7,12.0,92.0,11.4
15752,20191206:0800,14.8,11.2,62.0,7.6
3925,20191206:0800,14.5,13.2,85.0,12.0
15752,20191207:0800,18.2,11.7,41.0,4.8
3925,20191207:0800,16.4,15.3,88.0,14.4
15752,20191208:0800,15.7,11.6,58.0,7.5
3925,20191208:0800,12.8,11.9,89.0,11.0
15752,20191209:0800,11.9,8.8,63.0,5.1
3925,20191209:0800,11.1,9.6,81.0,8.0
15752,20191210:0800,12.8,9.7,65.0,6.4
3925,20191210:0800,10.4,9.2,85.0,8.0
15752,20191211:0800,14.3,13.1,86.0,12.0
3925,20191211:0800,13.9,12.4,83.0,11.1
15752,20191212:0800,14.3,12.6,81.0,11.1
3925,20191212:0800,14.6,13.2,85.0,12.1
15752,20191213:0800,14.1,12.8,85.0,11.6
3925,20191213:0800,13.4,12.4,88.0,11.5
15752,20191214:0800,13.8,10.0,58.0,5.7
3925,20191214:0800,12.5,10.9,81.0,9.3
15752,20191215:0800,17.7,12.0,47.0,6.3
3925,20191215:0800,12.1,10.3,79.0,8.6
15752,20191216:0800,12.2,9.8,72.0,7.3
3925,20191216:0800,14.2,13.0,86.0,11.9
15752,20191217:0800,10.5,9.6,88.0,8.6
3925,20191217:0800,15.6,15.1,94.0,14.6
15752,20191218:0800,10.5,8.5,75.0,6.3
3925,20191218:0800,10.9,9.5,82.0,8.0
15752,20191219:0800,12.9,8.8,54.0,3.9
3925,20191219:0800,10.0,9.5,93.0,8.9
15752,20191220:0800,9.0,8.3,90.0,7.5
3925,20191220:0800,11.7,10.3,83.0,8.9
15752,20191221:0800,11.6,8.9,67.0,5.7
3925,20191221:0800,8.7,7.8,88.0,6.8
15752,20191222:0800,16.7,13.1,64.0,9.9
3925,20191222:0800,12.8,11.6,86.0,10.5
15752,20191223:0800,13.1,9.5,60.0,5.5
3925,20191223:0800,15.2,12.1,67.0,9.1
15752,20191224:0800,10.4,10.1,96.0,9.8
3925,20191224:0800,12.5,11.0,82.0,9.5
15752,20191225:0800,11.7,10.5,85.0,9.3
3925,20191225:0800,14.0,11.8,75.0,9.7
15752,20191226:0800,14.0,12.3,81.0,10.8
3925,20191226:0800,12.4,11.4,88.0,10.5
15752,20191227:0800,14.3,12.4,79.0,10.7
3925,20191227:0800,13.2,11.6,82.0,10.2
15752,20191228:0800,11.2,7.8,59.0,3.5
3925,20191228:0800,12.2,9.7,70.0,6.9
15752,20191229:0800,13.6,9.7,57.0,5.3
3925,20191229:0800,12.0,9.9,75.0,7.7
15752,20191230:0800,13.6,11.2,73.0,8.9
3925,20191230:0800,14.0,12.1,79.0,10.4
