Station,Date(NZST),Tair(C),Twet(C),RH(%),Tdew(C)
15752,20170628:1600,9.4,7.1,70.0,4.2
3925,20170628:1600,7.6,6.9,90.0,6.1
15752,20170628:1700,7.3,5.8,79.0,3.9
3925,20170628:1700,7.5,6.8,90.0,6.0
15752,20170628:1800,5.6,4.8,88.0,3.8
3925,20170628:1800,6.9,6.4,93.0,5.9
15752,20170628:1900,4.6,4.0,90.0,3.1
3925,20170628:1900,6.4,6.0,94.0,5.5
15752,20170628:2000,4.9,4.4,91.0,3.6
3925,20170628:2000,6.3,6.0,95.0,5.6
15752,20170628:2100,3.7,3.2,92.0,2.5
3925,20170628:2100,6.1,5.8,96.0,5.5
15752,20170628:2200,3.0,2.6,92.0,1.8
3925,20170628:2200,6.0,5.8,96.0,5.4
15752,20170628:2300,2.7,2.4,94.0,1.9
3925,20170628:2300,5.2,5.0,96.0,4.6
15752,20170629:0000,3.1,2.7,93.0,2.1
3925,20170629:0000,5.4,5.2,97.0,5.0
15752,20170629:0100,2.7,2.4,94.0,1.9
3925,20170629:0100,5.8,5.6,97.0,5.4
15752,20170629:0200,1.8,1.5,94.0,0.9
3925,20170629:0200,5.9,5.7,97.0,5.5
15752,20170629:0300,2.1,1.8,94.0,1.3
3925,20170629:0300,5.9,5.7,97.0,5.5
15752,20170629:0400,2.1,1.8,95.0,1.4
3925,20170629:0400,5.9,5.8,98.0,5.6
15752,20170629:0500,1.6,1.3,95.0,0.9
3925,20170629:0500,5.7,5.6,98.0,5.4
15752,20170629:0600,1.6,1.3,95.0,0.9
3925,20170629:0600,5.5,5.4,98.0,5.2
15752,20170629:0700,1.6,1.3,94.0,0.7
3925,20170629:0700,5.1,5.0,98.0,4.8
15752,20170629:0800,1.1,0.8,95.0,0.4
3925,20170629:0800,5.1,5.0,98.0,4.8
15752,20170629:0900,1.2,0.9,94.0,0.4
3925,20170629:0900,5.1,5.0,98.0,4.8
15752,20170629:1000,2.6,2.3,94.0,1.7
3925,20170629:1000,5.5,5.4,98.0,5.2
15752,20170629:1100,5.7,4.6,83.0,3.0
3925,20170629:1100,6.1,6.0,98.0,5.8
15752,20170629:1200,6.4,5.1,81.0,3.4
3925,20170629:1200,7.0,6.9,98.0,6.7
15752,20170629:1300,7.8,6.5,82.0,4.9
3925,20170629:1300,9.1,8.8,96.0,8.5
15752,20170629:1400,8.7,7.2,79.0,5.3
3925,20170629:1400,9.9,9.1,89.0,8.2
15752,20170629:1500,9.3,7.1,71.0,4.3
3925,20170629:1500,10.2,9.2,87.0,8.1
15752,20170629:1600,8.6,6.5,72.0,3.8
3925,20170629:1600,10.6,9.2,82.0,7.7
15752,20170629:1700,7.4,6.3,84.0,4.9
3925,20170629:1700,9.1,8.4,91.0,7.7
15752,20170629:1800,7.0,6.3,90.0,5.5
3925,20170629:1800,8.1,7.6,93.0,7.1
15752,20170629:1900,7.3,6.3,86.0,5.1
3925,20170629:1900,7.7,7.4,95.0,7.0
15752,20170629:2000,7.3,5.9,80.0,4.1
3925,20170629:2000,6.5,6.2,96.0,5.9
15752,20170629:2100,7.1,5.8,81.0,4.1
3925,20170629:2100,6.1,5.9,97.0,5.7
15752,20170629:2200,7.0,5.8,82.0,4.2
3925,20170629:2200,5.9,5.8,98.0,5.6
15752,20170629:2300,7.2,5.8,79.0,3.8
3925,20170629:2300,5.9,5.7,97.0,5.5
15752,20170630:0000,7.1,5.7,80.0,3.9
3925,20170630:0000,5.5,5.4,98.0,5.2
15752,20170630:0100,7.0,5.6,79.0,3.6
3925,20170630:0100,5.9,5.7,97.0,5.5
15752,20170630:0200,7.0,5.5,78.0,3.4
3925,20170630:0200,6.0,5.8,97.0,5.6
15752,20170630:0300,6.7,5.4,81.0,3.7
3925,20170630:0300,6.0,5.8,96.0,5.4
15752,20170630:0400,6.6,5.3,80.0,3.4
3925,20170630:0400,6.2,5.9,96.0,5.6
15752,20170630:0500,6.8,5.4,80.0,3.6
3925,20170630:0500,6.2,5.9,95.0,5.5
15752,20170630:0600,7.1,5.7,80.0,3.9
3925,20170630:0600,6.1,5.8,96.0,5.5
15752,20170630:0700,7.2,6.0,82.0,4.3
3925,20170630:0700,6.1,5.8,96.0,5.5
15752,20170630:0800,7.2,6.0,83.0,4.5
3925,20170630:0800,6.2,5.9,96.0,5.6
15752,20170630:0900,7.6,6.3,82.0,4.7
3925,20170630:0900,6.5,6.2,96.0,5.9
15752,20170630:1000,8.7,7.0,77.0,4.9
3925,20170630:1000,8.6,7.9,90.0,7.1
15752,20170630:1100,8.6,7.1,80.0,5.4
3925,20170630:1100,10.5,8.8,79.0,7.0
15752,20170630:1200,8.6,7.3,82.0,5.7
3925,20170630:1200,9.8,8.9,88.0,7.9
15752,20170630:1300,8.6,7.3,82.0,5.7
3925,20170630:1300,9.4,8.7,91.0,8.0
15752,20170630:1400,8.8,7.3,80.0,5.6
3925,20170630:1400,9.6,8.9,90.0,8.1
15752,20170630:1500,8.6,7.4,83.0,5.9
3925,20170630:1500,10.2,9.1,86.0,8.0
15752,20170630:1600,8.6,7.4,84.0,6.1
3925,20170630:1600,10.0,8.9,86.0,7.8
15752,20170630:1700,8.2,6.8,81.0,5.2
3925,20170630:1700,9.9,8.7,84.0,7.3
15752,20170630:1800,9.4,7.4,73.0,4.8
3925,20170630:1800,9.2,8.3,88.0,7.3
15752,20170630:1900,8.3,6.7,78.0,4.7
3925,20170630:1900,9.5,8.6,88.0,7.6
15752,20170630:2000,8.0,6.7,82.0,5.1
3925,20170630:2000,9.5,8.7,89.0,7.8
15752,20170630:2100,7.6,6.4,83.0,4.9
3925,20170630:2100,9.6,8.5,86.0,7.4
15752,20170630:2200,7.1,6.1,86.0,4.9
3925,20170630:2200,9.1,8.4,91.0,7.7
15752,20170630:2300,7.2,6.1,84.0,4.7
3925,20170630:2300,8.7,8.3,94.0,7.8
15752,20170701:0000,7.7,6.6,84.0,5.2
3925,20170701:0000,8.7,8.3,94.0,7.8
15752,20170701:0100,7.0,6.2,88.0,5.2
3925,20170701:0100,8.6,8.2,94.0,7.7
15752,20170701:0200,5.7,5.1,91.0,4.4
3925,20170701:0200,8.5,8.2,96.0,7.9
15752,20170701:0300,6.8,5.9,86.0,4.6
3925,20170701:0300,8.4,8.1,96.0,7.8
15752,20170701:0400,6.3,5.4,87.0,4.3
3925,20170701:0400,8.6,8.3,96.0,8.0
15752,20170701:0500,6.1,5.3,87.0,4.1
3925,20170701:0500,8.4,8.1,96.0,7.8
15752,20170701:0600,6.2,5.4,88.0,4.4
3925,20170701:0600,8.6,8.4,97.0,8.2
15752,20170701:0700,5.4,4.8,90.0,3.9
3925,20170701:0700,10.2,9.9,96.0,9.6
15752,20170701:0800,6.0,5.5,92.0,4.8
3925,20170701:0800,10.0,9.7,96.0,9.4
15752,20170701:0900,6.4,5.9,93.0,5.4
3925,20170701:0900,10.0,9.7,96.0,9.4
15752,20170701:1000,6.2,5.8,93.0,5.2
3925,20170701:1000,10.2,9.9,96.0,9.6
15752,20170701:1100,7.8,7.3,93.0,6.7
3925,20170701:1100,10.6,10.4,97.0,10.2
15752,20170701:1200,9.0,8.3,91.0,7.6
3925,20170701:1200,10.8,10.6,97.0,10.4
15752,20170701:1300,9.6,8.9,90.0,8.1
3925,20170701:1300,11.1,10.9,97.0,10.7
15752,20170701:1400,9.3,8.7,92.0,8.1
3925,20170701:1400,11.4,11.2,97.0,11.0
15752,20170701:1500,9.0,8.6,94.0,8.1
3925,20170701:1500,12.3,11.9,95.0,11.5
15752,20170701:1600,9.2,8.8,94.0,8.3
3925,20170701:1600,12.6,11.8,90.0,11.0
15752,20170701:1700,9.1,8.7,94.0,8.2
3925,20170701:1700,11.7,11.1,93.0,10.6
15752,20170701:1800,9.0,8.6,95.0,8.3
3925,20170701:1800,10.8,10.4,95.0,10.0
15752,20170701:1900,9.4,9.2,97.0,9.0
3925,20170701:1900,10.7,10.5,97.0,10.3
15752,20170701:2000,9.5,9.3,97.0,9.1
3925,20170701:2000,11.2,10.8,95.0,10.4
15752,20170701:2100,9.6,9.4,97.0,9.2
3925,20170701:2100,11.0,10.5,93.0,9.9
15752,20170701:2200,9.6,9.5,98.0,9.3
3925,20170701:2200,10.3,9.6,91.0,8.9
15752,20170701:2300,9.7,9.6,98.0,9.4
3925,20170701:2300,9.5,8.9,92.0,8.3
15752,20170702:0000,9.7,9.6,98.0,9.4
3925,20170702:0000,8.1,7.7,94.0,7.2
15752,20170702:0100,9.6,9.5,98.0,9.3
3925,20170702:0100,8.2,7.9,96.0,7.6
15752,20170702:0200,8.9,8.8,98.0,8.6
3925,20170702:0200,8.2,7.9,96.0,7.6
15752,20170702:0300,8.6,8.4,97.0,8.2
3925,20170702:0300,7.9,7.6,96.0,7.3
15752,20170702:0400,8.6,8.4,97.0,8.2
3925,20170702:0400,7.5,7.3,97.0,7.1
15752,20170702:0500,8.5,8.3,97.0,8.1
3925,20170702:0500,7.3,7.1,97.0,6.9
15752,20170702:0600,8.3,8.1,97.0,7.9
3925,20170702:0600,7.0,6.8,97.0,6.6
15752,20170702:0700,8.3,8.0,96.0,7.7
3925,20170702:0700,6.2,6.0,97.0,5.8
15752,20170702:0800,8.6,8.2,95.0,7.8
3925,20170702:0800,6.0,5.9,98.0,5.7
15752,20170702:0900,8.5,8.1,94.0,7.6
3925,20170702:0900,6.1,6.0,98.0,5.8
15752,20170702:1000,8.7,8.3,95.0,7.9
3925,20170702:1000,7.0,6.8,97.0,6.6
15752,20170702:1100,9.3,8.7,92.0,8.1
3925,20170702:1100,8.3,8.0,96.0,7.7
15752,20170702:1200,10.0,8.9,86.0,7.8
3925,20170702:1200,9.2,8.8,94.0,8.3
15752,20170702:1300,10.5,8.8,78.0,6.8
3925,20170702:1300,11.0,10.1,88.0,9.1
15752,20170702:1400,9.9,8.2,78.0,6.3
3925,20170702:1400,10.5,9.7,90.0,8.9
15752,20170702:1500,9.9,8.0,76.0,5.9
3925,20170702:1500,11.2,10.4,90.0,9.6
15752,20170702:1600,9.8,8.4,82.0,6.9
3925,20170702:1600,10.8,10.0,90.0,9.2
15752,20170702:1700,9.3,8.3,86.0,7.1
3925,20170702:1700,10.1,9.5,92.0,8.9
15752,20170702:1800,9.0,8.2,89.0,7.3
3925,20170702:1800,8.8,8.4,94.0,7.9
15752,20170702:1900,8.9,8.2,91.0,7.5
3925,20170702:1900,7.9,7.6,96.0,7.3
15752,20170702:2000,8.9,8.4,93.0,7.8
3925,20170702:2000,6.7,6.4,96.0,6.1
15752,20170702:2100,9.5,8.8,90.0,7.9
3925,20170702:2100,6.8,6.6,97.0,6.4
15752,20170702:2200,9.5,8.6,88.0,7.6
3925,20170702:2200,5.9,5.7,96.0,5.3
15752,20170702:2300,9.3,8.4,88.0,7.4
3925,20170702:2300,6.3,6.1,97.0,5.9
15752,20170703:0000,9.1,8.1,86.0,6.9
3925,20170703:0000,3.7,3.5,97.0,3.3
15752,20170703:0100,8.7,7.8,87.0,6.7
3925,20170703:0100,2.8,2.7,98.0,2.5
15752,20170703:0200,9.0,7.9,85.0,6.6
3925,20170703:0200,2.6,2.6,99.0,2.5
15752,20170703:0300,8.9,7.7,84.0,6.4
3925,20170703:0300,2.3,2.3,99.0,2.2
15752,20170703:0400,8.8,7.6,84.0,6.3
3925,20170703:0400,2.6,2.6,99.0,2.5
15752,20170703:0500,9.0,7.7,82.0,6.1
3925,20170703:0500,2.6,2.6,99.0,2.5
15752,20170703:0600,8.6,7.3,82.0,5.7
3925,20170703:0600,2.9,2.9,99.0,2.8
15752,20170703:0700,8.2,6.8,80.0,5.0
3925,20170703:0700,2.3,2.3,99.0,2.2
15752,20170703:0800,7.7,6.5,83.0,5.0
3925,20170703:0800,2.2,2.2,100.0,2.2
15752,20170703:0900,7.5,6.3,82.0,4.7
3925,20170703:0900,2.5,2.5,100.0,2.5
15752,20170703:1000,8.1,6.5,78.0,4.5
3925,20170703:1000,3.2,3.2,99.0,3.1
15752,20170703:1100,8.4,6.1,69.0,3.1
3925,20170703:1100,4.3,4.2,99.0,4.2
15752,20170703:1200,9.3,6.5,64.0,2.9
3925,20170703:1200,5.0,4.9,99.0,4.9
15752,20170703:1300,9.8,6.7,60.0,2.4
3925,20170703:1300,6.5,6.4,99.0,6.4
15752,20170703:1400,10.6,7.2,58.0,2.7
3925,20170703:1400,8.9,8.8,98.0,8.6
15752,20170703:1500,10.8,7.5,60.0,3.4
3925,20170703:1500,10.4,9.4,87.0,8.3
15752,20170703:1600,10.5,7.5,63.0,3.8
3925,20170703:1600,10.6,9.3,83.0,7.8
15752,20170703:1700,8.2,6.2,72.0,3.5
3925,20170703:1700,8.4,7.8,91.0,7.0
15752,20170703:1800,7.3,5.8,79.0,3.9
3925,20170703:1800,7.1,6.7,94.0,6.2
15752,20170703:1900,6.4,5.5,86.0,4.2
3925,20170703:1900,6.4,6.1,96.0,5.8
15752,20170703:2000,6.6,5.5,84.0,4.1
3925,20170703:2000,5.6,5.4,97.0,5.2
15752,20170703:2100,6.8,5.7,84.0,4.3
3925,20170703:2100,4.4,4.2,97.0,4.0
15752,20170703:2200,7.4,6.2,82.0,4.5
3925,20170703:2200,4.4,4.3,98.0,4.1
15752,20170703:2300,6.3,4.9,79.0,2.9
3925,20170703:2300,4.6,4.5,98.0,4.3
15752,20170704:0000,6.8,5.5,81.0,3.8
3925,20170704:0000,4.9,4.8,98.0,4.6
15752,20170704:0100,6.0,5.1,86.0,3.9
3925,20170704:0100,4.7,4.6,98.0,4.4
15752,20170704:0200,5.5,4.7,87.0,3.5
3925,20170704:0200,4.5,4.4,99.0,4.4
15752,20170704:0300,4.8,4.0,87.0,2.8
3925,20170704:0300,4.5,4.4,99.0,4.4
15752,20170704:0400,4.9,3.8,82.0,2.1
3925,20170704:0400,4.3,4.2,99.0,4.2
15752,20170704:0500,4.9,3.5,77.0,1.2
3925,20170704:0500,4.2,4.2,99.0,4.1
15752,20170704:0600,5.1,3.2,70.0,0.1
3925,20170704:0600,4.2,4.2,99.0,4.1
15752,20170704:0700,4.9,3.1,71.0,0.1
3925,20170704:0700,4.2,4.2,99.0,4.1
15752,20170704:0800,5.1,3.3,71.0,0.3
3925,20170704:0800,4.7,4.6,99.0,4.6
15752,20170704:0900,5.2,3.5,74.0,1.0
3925,20170704:0900,5.7,5.6,99.0,5.6
15752,20170704:1000,5.5,3.8,74.0,1.3
3925,20170704:1000,6.3,6.1,97.0,5.9
15752,20170704:1100,5.9,4.3,76.0,2.0
3925,20170704:1100,6.8,5.9,86.0,4.6
15752,20170704:1200,5.4,4.3,82.0,2.6
3925,20170704:1200,8.5,7.0,79.0,5.1
15752,20170704:1300,5.7,4.6,83.0,3.0
3925,20170704:1300,8.6,7.1,80.0,5.4
15752,20170704:1400,5.3,4.5,88.0,3.5
3925,20170704:1400,9.3,7.0,70.0,4.1
15752,20170704:1500,5.5,4.5,84.0,3.0
3925,20170704:1500,7.2,6.2,85.0,4.9
15752,20170704:1600,5.7,4.8,86.0,3.6
3925,20170704:1600,8.4,7.3,84.0,5.9
15752,20170704:1700,5.2,4.3,86.0,3.1
3925,20170704:1700,6.8,6.0,88.0,5.0
15752,20170704:1800,5.3,4.4,85.0,3.0
3925,20170704:1800,5.5,5.0,92.0,4.3
15752,20170704:1900,5.4,4.6,88.0,3.6
3925,20170704:1900,4.9,4.6,95.0,4.2
15752,20170704:2000,5.3,4.4,85.0,3.0
3925,20170704:2000,4.7,4.5,96.0,4.1
15752,20170704:2100,5.3,4.4,86.0,3.2
3925,20170704:2100,4.6,4.4,96.0,4.0
15752,20170704:2200,5.9,4.7,81.0,2.9
3925,20170704:2200,4.7,4.5,97.0,4.3
15752,20170704:2300,6.0,4.8,81.0,3.0
3925,20170704:2300,4.6,4.4,97.0,4.2
15752,20170705:0000,6.0,4.8,81.0,3.0
3925,20170705:0000,4.8,4.6,97.0,4.4
15752,20170705:0100,5.1,4.1,84.0,2.6
3925,20170705:0100,4.3,4.1,97.0,3.9
15752,20170705:0200,4.8,3.9,85.0,2.5
3925,20170705:0200,4.0,3.8,97.0,3.6
15752,20170705:0300,5.1,4.2,85.0,2.8
3925,20170705:0300,3.4,3.2,97.0,3.0
15752,20170705:0400,6.2,4.9,80.0,3.0
3925,20170705:0400,2.6,2.5,98.0,2.3
15752,20170705:0500,6.1,4.7,79.0,2.8
3925,20170705:0500,3.3,3.1,97.0,2.9
15752,20170705:0600,5.2,4.2,84.0,2.7
3925,20170705:0600,2.7,2.6,98.0,2.4
15752,20170705:0700,4.9,4.0,86.0,2.8
3925,20170705:0700,1.8,1.7,98.0,1.5
15752,20170705:0800,5.5,4.5,84.0,3.0
3925,20170705:0800,2.1,2.1,99.0,2.0
15752,20170705:0900,5.1,4.1,84.0,2.6
3925,20170705:0900,2.5,2.4,98.0,2.2
15752,20170705:1000,6.7,5.1,77.0,3.0
3925,20170705:1000,3.0,2.8,97.0,2.6
15752,20170705:1100,7.3,5.4,73.0,2.8
3925,20170705:1100,4.0,3.6,93.0,3.0
15752,20170705:1200,8.0,5.9,71.0,3.1
3925,20170705:1200,4.5,4.0,92.0,3.3
15752,20170705:1300,8.5,6.6,74.0,4.1
3925,20170705:1300,5.1,4.5,91.0,3.8
15752,20170705:1400,8.4,6.5,74.0,4.1
3925,20170705:1400,6.0,5.4,90.0,4.5
15752,20170705:1500,8.1,6.0,71.0,3.2
3925,20170705:1500,8.0,6.7,81.0,5.0
15752,20170705:1600,8.2,6.0,70.0,3.1
3925,20170705:1600,7.6,6.3,81.0,4.6
15752,20170705:1700,8.0,6.1,73.0,3.5
3925,20170705:1700,5.4,4.5,86.0,3.3
15752,20170705:1800,7.3,5.7,77.0,3.6
3925,20170705:1800,3.3,2.9,93.0,2.3
15752,20170705:1900,6.8,6.2,91.0,5.5
3925,20170705:1900,2.0,1.8,96.0,1.4
15752,20170705:2000,6.3,5.8,93.0,5.3
3925,20170705:2000,1.0,0.9,98.0,0.7
15752,20170705:2100,5.7,5.3,94.0,4.8
3925,20170705:2100,1.2,1.1,98.0,0.9
15752,20170705:2200,5.2,5.0,96.0,4.6
3925,20170705:2200,0.2,0.2,99.0,0.1
15752,20170705:2300,3.8,3.6,96.0,3.2
3925,20170705:2300,-0.4,-0.4,99.0,-0.5
15752,20170706:0000,2.8,2.6,96.0,2.2
3925,20170706:0000,-0.5,-0.5,100.0,-0.6
15752,20170706:0100,2.5,2.3,96.0,1.9
3925,20170706:0100,0.0,0.0,100.0,0.0
15752,20170706:0200,2.0,1.8,96.0,1.4
3925,20170706:0200,-0.2,-0.2,100.0,-0.2
15752,20170706:0300,1.1,0.9,96.0,0.6
3925,20170706:0300,-0.7,-0.7,100.0,-0.8
15752,20170706:0400,0.4,0.2,96.0,-0.2
3925,20170706:0400,-1.0,-1.0,100.0,-1.1
15752,20170706:0500,0.7,0.6,97.0,0.3
3925,20170706:0500,-0.8,-0.8,100.0,-0.9
15752,20170706:0600,1.7,1.5,97.0,1.3
3925,20170706:0600,-1.0,-1.0,100.0,-1.1
15752,20170706:0700,1.1,1.0,97.0,0.7
3925,20170706:0700,-1.0,-1.0,100.0,-1.1
15752,20170706:0800,0.9,0.8,97.0,0.5
3925,20170706:0800,-1.6,-1.6,100.0,-1.8
15752,20170706:0900,2.2,2.0,97.0,1.8
3925,20170706:0900,-1.4,-1.4,100.0,-1.6
15752,20170706:1000,5.8,5.0,88.0,4.0
3925,20170706:1000,-0.8,-0.8,100.0,-0.9
15752,20170706:1100,8.0,6.3,76.0,4.0
3925,20170706:1100,0.9,0.9,100.0,0.9
15752,20170706:1200,8.0,6.1,73.0,3.5
3925,20170706:1200,2.4,2.4,100.0,2.4
15752,20170706:1300,8.0,6.1,74.0,3.7
3925,20170706:1300,2.6,2.6,99.0,2.5
15752,20170706:1400,8.4,6.2,70.0,3.3
3925,20170706:1400,2.6,2.6,99.0,2.5
15752,20170706:1500,8.3,6.0,69.0,3.0
3925,20170706:1500,2.9,2.8,98.0,2.6
15752,20170706:1600,7.6,5.6,72.0,2.9
3925,20170706:1600,3.0,2.9,98.0,2.7
15752,20170706:1700,7.0,5.4,77.0,3.3
3925,20170706:1700,3.2,3.1,98.0,2.9
15752,20170706:1800,6.7,5.1,76.0,2.8
3925,20170706:1800,2.4,2.3,98.0,2.1
15752,20170706:1900,6.9,5.1,74.0,2.6
3925,20170706:1900,2.1,2.0,98.0,1.8
15752,20170706:2000,6.9,5.2,75.0,2.8
3925,20170706:2000,1.7,1.7,99.0,1.6
15752,20170706:2100,6.7,4.9,74.0,2.4
3925,20170706:2100,1.5,1.5,99.0,1.4
15752,20170706:2200,6.5,4.7,73.0,2.0
3925,20170706:2200,0.6,0.6,99.0,0.5
15752,20170706:2300,6.4,4.5,72.0,1.8
3925,20170706:2300,0.5,0.5,99.0,0.4
15752,20170707:0000,6.1,4.2,72.0,1.5
3925,20170707:0000,0.2,0.2,100.0,0.2
15752,20170707:0100,5.9,4.1,73.0,1.4
3925,20170707:0100,-0.2,-0.2,100.0,-0.2
15752,20170707:0200,6.1,4.2,71.0,1.3
3925,20170707:0200,0.4,0.4,100.0,0.4
15752,20170707:0300,4.1,2.8,79.0,0.8
3925,20170707:0300,0.5,0.5,99.0,0.4
15752,20170707:0400,3.2,2.3,84.0,0.8
3925,20170707:0400,-0.4,-0.4,100.0,-0.4
15752,20170707:0500,1.7,1.1,89.0,0.1
3925,20170707:0500,0.2,0.2,100.0,0.2
15752,20170707:0600,3.2,2.2,83.0,0.6
3925,20170707:0600,0.2,0.2,100.0,0.2
15752,20170707:0700,4.2,2.9,78.0,0.7
3925,20170707:0700,0.4,0.4,100.0,0.4
15752,20170707:0800,3.3,2.1,79.0,0.0
3925,20170707:0800,0.5,0.5,100.0,0.5
15752,20170707:0900,5.5,3.5,69.0,0.3
3925,20170707:0900,1.1,1.1,100.0,1.1
15752,20170707:1000,6.8,4.2,63.0,0.3
3925,20170707:1000,2.2,2.2,100.0,2.2
15752,20170707:1100,7.9,5.1,61.0,0.9
3925,20170707:1100,3.5,3.5,99.0,3.4
15752,20170707:1200,7.6,5.0,63.0,1.0
3925,20170707:1200,5.2,5.0,96.0,4.6
15752,20170707:1300,7.4,4.6,61.0,0.4
3925,20170707:1300,7.5,6.7,88.0,5.7
15752,20170707:1400,7.6,4.8,61.0,0.6
3925,20170707:1400,7.4,6.2,82.0,4.5
15752,20170707:1500,7.4,4.7,62.0,0.6
3925,20170707:1500,7.9,6.7,83.0,5.2
15752,20170707:1600,7.0,4.6,65.0,0.9
3925,20170707:1600,7.9,6.8,84.0,5.4
15752,20170707:1700,6.2,4.2,70.0,1.1
3925,20170707:1700,7.8,6.7,84.0,5.3
15752,20170707:1800,5.8,4.0,72.0,1.2
3925,20170707:1800,6.6,6.0,91.0,5.2
15752,20170707:1900,5.6,3.8,72.0,1.0
3925,20170707:1900,5.9,5.5,93.0,4.9
15752,20170707:2000,5.7,3.7,70.0,0.7
3925,20170707:2000,5.4,5.1,95.0,4.7
15752,20170707:2100,5.7,3.7,69.0,0.5
3925,20170707:2100,5.3,5.0,95.0,4.6
15752,20170707:2200,6.1,3.9,67.0,0.5
3925,20170707:2200,4.7,4.5,96.0,4.1
15752,20170707:2300,6.4,4.2,68.0,1.0
3925,20170707:2300,4.7,4.5,96.0,4.1
15752,20170708:0000,6.4,4.2,68.0,1.0
3925,20170708:0000,4.7,4.5,97.0,4.3
15752,20170708:0100,6.1,4.1,70.0,1.1
3925,20170708:0100,5.0,4.8,97.0,4.6
15752,20170708:0200,6.1,4.0,69.0,0.9
3925,20170708:0200,4.4,4.2,97.0,4.0
15752,20170708:0300,5.4,3.6,72.0,0.8
3925,20170708:0300,3.8,3.6,97.0,3.4
15752,20170708:0400,5.4,3.7,73.0,1.0
3925,20170708:0400,3.8,3.7,98.0,3.5
15752,20170708:0500,5.4,3.7,73.0,1.0
3925,20170708:0500,2.6,2.5,98.0,2.3
15752,20170708:0600,5.8,3.9,71.0,1.0
3925,20170708:0600,2.3,2.2,98.0,2.0
15752,20170708:0700,6.5,4.3,68.0,1.0
3925,20170708:0700,1.9,1.9,99.0,1.8
15752,20170708:0800,6.5,4.5,70.0,1.5
3925,20170708:0800,2.1,2.1,99.0,2.0
15752,20170708:0900,7.0,4.9,69.0,1.7
3925,20170708:0900,3.5,3.5,99.0,3.4
15752,20170708:1000,6.9,4.9,71.0,2.0
3925,20170708:1000,5.1,5.0,98.0,4.8
15752,20170708:1100,7.9,5.0,60.0,0.6
3925,20170708:1100,6.5,6.2,95.0,5.8
15752,20170708:1200,8.5,5.4,59.0,1.0
3925,20170708:1200,7.0,6.5,92.0,5.8
15752,20170708:1300,9.1,6.2,62.0,2.2
3925,20170708:1300,8.8,7.9,87.0,6.8
15752,20170708:1400,9.2,6.7,67.0,3.4
3925,20170708:1400,10.2,8.8,82.0,7.3
15752,20170708:1500,9.0,6.6,68.0,3.4
3925,20170708:1500,9.5,7.8,78.0,5.9
15752,20170708:1600,8.3,6.1,70.0,3.2
3925,20170708:1600,9.6,8.1,80.0,6.3
15752,20170708:1700,7.3,5.3,72.0,2.6
3925,20170708:1700,8.9,7.7,84.0,6.4
15752,20170708:1800,7.0,5.1,72.0,2.3
3925,20170708:1800,7.6,6.9,90.0,6.1
15752,20170708:1900,7.1,5.4,76.0,3.2
3925,20170708:1900,7.4,6.7,90.0,5.9
15752,20170708:2000,6.9,5.1,73.0,2.4
3925,20170708:2000,6.7,6.2,93.0,5.7
15752,20170708:2100,6.7,4.9,74.0,2.4
3925,20170708:2100,6.8,6.4,94.0,5.9
15752,20170708:2200,6.1,4.5,76.0,2.2
3925,20170708:2200,6.6,6.3,96.0,6.0
15752,20170708:2300,5.2,3.9,80.0,2.0
3925,20170708:2300,6.4,6.1,96.0,5.8
15752,20170709:0000,4.3,3.1,80.0,1.2
3925,20170709:0000,6.0,5.8,96.0,5.4
15752,20170709:0100,3.6,2.3,78.0,0.1
3925,20170709:0100,4.8,4.6,97.0,4.4
15752,20170709:0200,3.0,1.8,79.0,-0.3
3925,20170709:0200,5.3,5.1,97.0,4.9
15752,20170709:0300,2.5,1.5,82.0,-0.3
3925,20170709:0300,5.2,5.1,98.0,4.9
15752,20170709:0400,1.6,0.9,87.0,-0.3
3925,20170709:0400,4.8,4.7,98.0,4.5
15752,20170709:0500,1.7,1.0,86.0,-0.4
3925,20170709:0500,4.6,4.5,98.0,4.3
15752,20170709:0600,1.7,0.8,83.0,-0.8
3925,20170709:0600,3.3,3.2,98.0,3.0
15752,20170709:0700,1.3,0.7,89.0,-0.3
3925,20170709:0700,3.5,3.4,98.0,3.2
15752,20170709:0800,0.9,0.5,92.0,-0.2
3925,20170709:0800,2.5,2.4,98.0,2.2
15752,20170709:0900,1.9,1.3,89.0,0.3
3925,20170709:0900,2.7,2.7,99.0,2.6
15752,20170709:1000,2.7,1.9,85.0,0.5
3925,20170709:1000,3.1,3.0,98.0,2.8
15752,20170709:1100,6.5,4.9,76.0,2.6
3925,20170709:1100,4.7,4.5,97.0,4.3
15752,20170709:1200,6.5,4.8,75.0,2.4
3925,20170709:1200,5.7,5.3,93.0,4.7
15752,20170709:1300,9.5,7.0,67.0,3.7
3925,20170709:1300,7.2,6.4,88.0,5.4
15752,20170709:1400,9.5,7.3,71.0,4.5
3925,20170709:1400,7.2,6.5,90.0,5.7
15752,20170709:1500,9.7,7.5,71.0,4.7
3925,20170709:1500,7.6,6.9,90.0,6.1
15752,20170709:1600,9.2,7.3,75.0,5.0
3925,20170709:1600,7.4,6.9,92.0,6.2
15752,20170709:1700,8.9,7.2,77.0,5.1
3925,20170709:1700,6.8,6.3,93.0,5.8
15752,20170709:1800,8.1,6.8,82.0,5.2
3925,20170709:1800,6.1,5.8,95.0,5.4
15752,20170709:1900,7.8,6.6,83.0,5.1
