Station,Date(NZST),Tair(C),Twet(C),RH(%),Tdew(C)
15752,20180203:1100,12.5,9.7,68.0,6.8
3925,20180203:1100,19.0,13.2,48.0,7.8
15752,20180203:1200,14.5,11.1,63.0,7.6
3925,20180203:1200,20.4,13.3,40.0,6.4
15752,20180203:1300,14.8,11.8,68.0,9.0
3925,20180203:1300,22.0,14.5,40.0,7.8
15752,20180203:1400,14.8,11.5,65.0,8.3
3925,20180203:1400,21.7,13.6,35.0,5.6
15752,20180203:1500,13.9,10.8,66.0,7.7
3925,20180203:1500,23.3,14.3,32.0,5.7
15752,20180203:1600,14.0,10.7,64.0,7.3
3925,20180203:1600,23.7,14.9,34.0,6.9
15752,20180203:1700,12.9,9.9,66.0,6.7
3925,20180203:1700,23.7,14.6,32.0,6.1
15752,20180203:1800,13.0,9.9,65.0,6.6
3925,20180203:1800,23.2,14.3,32.0,5.6
15752,20180203:1900,13.4,10.1,63.0,6.5
3925,20180203:1900,20.9,13.1,36.0,5.3
15752,20180203:2000,12.3,9.6,68.0,6.6
3925,20180203:2000,18.6,14.3,60.0,10.7
15752,20180203:2100,12.2,9.7,70.0,6.9
3925,20180203:2100,16.2,13.3,70.0,10.7
15752,20180203:2200,12.0,9.6,72.0,7.1
3925,20180203:2200,14.0,12.4,82.0,11.0
15752,20180203:2300,12.1,9.7,71.0,7.0
3925,20180203:2300,13.2,11.6,82.0,10.2
15752,20180204:0000,11.8,9.6,74.0,7.3
3925,20180204:0000,12.5,11.0,82.0,9.5
15752,20180204:0100,11.3,9.3,76.0,7.2
3925,20180204:0100,12.0,10.7,84.0,9.4
15752,20180204:0200,10.7,9.1,80.0,7.4
3925,20180204:0200,11.8,10.4,83.0,9.0
15752,20180204:0300,10.7,9.4,83.0,8.0
3925,20180204:0300,11.1,10.0,86.0,8.9
15752,20180204:0400,9.9,8.6,83.0,7.2
3925,20180204:0400,11.2,10.0,85.0,8.8
15752,20180204:0500,9.4,8.3,85.0,7.0
3925,20180204:0500,10.9,9.9,87.0,8.8
15752,20180204:0600,8.7,7.8,88.0,6.8
3925,20180204:0600,10.8,9.8,87.0,8.7
15752,20180204:0700,11.0,9.5,81.0,7.9
3925,20180204:0700,11.6,10.3,84.0,9.0
15752,20180204:0800,13.0,10.5,71.0,7.9
3925,20180204:0800,13.2,11.3,78.0,9.5
15752,20180204:0900,16.2,12.2,60.0,8.5
3925,20180204:0900,15.4,13.3,78.0,11.6
15752,20180204:1000,16.4,12.0,56.0,7.6
3925,20180204:1000,16.2,14.4,81.0,13.0
15752,20180204:1100,16.2,12.0,58.0,7.9
3925,20180204:1100,17.4,14.8,74.0,12.7
15752,20180204:1200,17.7,13.1,56.0,8.8
3925,20180204:1200,16.3,14.7,83.0,13.4
15752,20180204:1300,17.5,13.7,63.0,10.4
3925,20180204:1300,17.2,14.9,77.0,13.1
15752,20180204:1400,17.8,13.8,62.0,10.4
3925,20180204:1400,17.6,15.3,77.0,13.5
15752,20180204:1500,18.3,14.4,63.0,11.1
3925,20180204:1500,17.5,16.1,86.0,15.2
15752,20180204:1600,18.1,14.4,65.0,11.4
3925,20180204:1600,19.0,16.5,76.0,14.7
15752,20180204:1700,18.9,15.3,66.0,12.4
3925,20180204:1700,19.3,16.1,70.0,13.7
15752,20180204:1800,18.2,15.1,70.0,12.7
3925,20180204:1800,17.6,15.0,74.0,12.9
15752,20180204:1900,15.3,13.9,85.0,12.8
3925,20180204:1900,16.9,14.3,74.0,12.3
15752,20180204:2000,14.9,13.5,85.0,12.4
3925,20180204:2000,15.8,14.3,84.0,13.1
15752,20180204:2100,14.3,13.2,88.0,12.3
3925,20180204:2100,14.8,13.3,84.0,12.1
15752,20180204:2200,13.4,12.5,90.0,11.8
3925,20180204:2200,14.8,12.6,76.0,10.6
15752,20180204:2300,12.8,12.0,90.0,11.2
3925,20180204:2300,14.1,12.6,83.0,11.3
15752,20180205:0000,12.9,12.3,93.0,11.8
3925,20180205:0000,13.5,12.4,87.0,11.4
15752,20180205:0100,12.6,11.9,91.0,11.2
3925,20180205:0100,12.9,11.9,88.0,11.0
15752,20180205:0200,13.1,12.2,89.0,11.3
3925,20180205:0200,12.0,11.3,91.0,10.6
15752,20180205:0300,13.1,12.1,88.0,11.2
3925,20180205:0300,12.3,11.6,92.0,11.0
15752,20180205:0400,13.1,12.2,89.0,11.3
3925,20180205:0400,11.6,11.0,92.0,10.4
15752,20180205:0500,13.2,12.3,89.0,11.4
3925,20180205:0500,11.6,11.1,94.0,10.7
15752,20180205:0600,12.9,11.8,87.0,10.8
3925,20180205:0600,11.9,11.3,93.0,10.8
15752,20180205:0700,12.8,11.7,87.0,10.7
3925,20180205:0700,12.4,11.8,93.0,11.3
15752,20180205:0800,12.7,11.6,87.0,10.6
3925,20180205:0800,15.0,13.7,86.0,12.7
15752,20180205:0900,12.4,10.9,82.0,9.4
3925,20180205:0900,17.1,14.9,78.0,13.2
15752,20180205:1000,12.4,11.1,84.0,9.8
3925,20180205:1000,17.4,15.3,79.0,13.7
15752,20180205:1100,13.1,11.8,85.0,10.6
3925,20180205:1100,18.6,16.4,79.0,14.9
15752,20180205:1200,14.0,12.4,82.0,11.0
3925,20180205:1200,20.9,15.5,54.0,11.3
15752,20180205:1300,14.3,12.3,78.0,10.5
3925,20180205:1300,20.7,15.1,52.0,10.5
15752,20180205:1400,14.6,12.0,72.0,9.6
3925,20180205:1400,20.7,14.6,48.0,9.3
15752,20180205:1500,14.6,11.2,64.0,7.9
3925,20180205:1500,19.8,14.7,55.0,10.5
15752,20180205:1600,14.3,10.8,62.0,7.1
3925,20180205:1600,19.0,14.7,60.0,11.1
15752,20180205:1700,14.4,10.8,61.0,7.0
3925,20180205:1700,18.0,14.3,65.0,11.3
15752,20180205:1800,12.6,9.7,67.0,6.7
3925,20180205:1800,18.0,14.0,62.0,10.6
15752,20180205:1900,11.3,8.9,71.0,6.3
3925,20180205:1900,16.6,13.5,69.0,10.9
15752,20180205:2000,10.7,8.6,74.0,6.3
3925,20180205:2000,15.1,12.9,76.0,10.9
15752,20180205:2100,11.1,9.4,79.0,7.6
3925,20180205:2100,14.5,12.8,81.0,11.3
15752,20180205:2200,10.4,9.2,84.0,7.8
3925,20180205:2200,13.7,12.5,86.0,11.4
15752,20180205:2300,9.5,8.2,83.0,6.8
3925,20180205:2300,12.9,12.1,90.0,11.3
15752,20180206:0000,9.1,7.7,81.0,6.0
3925,20180206:0000,12.6,12.0,93.0,11.5
15752,20180206:0100,9.1,7.2,75.0,4.9
3925,20180206:0100,12.7,12.2,94.0,11.8
15752,20180206:0200,9.4,7.3,72.0,4.6
3925,20180206:0200,12.6,11.9,92.0,11.3
15752,20180206:0300,9.1,7.1,73.0,4.5
3925,20180206:0300,12.4,11.9,94.0,11.5
15752,20180206:0400,8.5,6.7,76.0,4.5
3925,20180206:0400,12.1,11.7,95.0,11.3
15752,20180206:0500,8.2,6.4,75.0,4.0
3925,20180206:0500,12.0,11.6,95.0,11.2
15752,20180206:0600,8.1,6.1,72.0,3.4
3925,20180206:0600,12.1,11.7,95.0,11.3
15752,20180206:0700,8.8,6.5,69.0,3.5
3925,20180206:0700,12.4,12.1,96.0,11.8
15752,20180206:0800,10.0,7.2,64.0,3.5
3925,20180206:0800,13.0,12.2,91.0,11.6
15752,20180206:0900,11.0,7.8,61.0,3.8
3925,20180206:0900,13.6,12.4,86.0,11.3
15752,20180206:1000,11.6,8.1,59.0,3.9
3925,20180206:1000,14.1,12.8,85.0,11.6
15752,20180206:1100,13.1,8.8,52.0,3.5
3925,20180206:1100,16.4,14.0,75.0,12.0
15752,20180206:1200,13.1,9.3,57.0,4.8
3925,20180206:1200,17.2,14.1,69.0,11.5
15752,20180206:1300,13.3,9.7,60.0,5.7
3925,20180206:1300,18.5,14.0,58.0,10.1
15752,20180206:1400,13.0,9.5,60.0,5.4
3925,20180206:1400,18.3,13.4,54.0,8.9
15752,20180206:1500,14.4,10.0,53.0,5.0
3925,20180206:1500,20.4,14.2,47.0,8.7
15752,20180206:1600,13.8,10.3,62.0,6.7
3925,20180206:1600,19.6,12.9,42.0,6.4
15752,20180206:1700,12.9,9.9,66.0,6.7
3925,20180206:1700,19.3,13.3,47.0,7.7
15752,20180206:1800,14.6,9.8,50.0,4.3
3925,20180206:1800,18.3,13.1,52.0,8.3
15752,20180206:1900,14.0,9.5,52.0,4.3
3925,20180206:1900,15.6,11.4,57.0,7.1
15752,20180206:2000,12.6,8.8,57.0,4.3
3925,20180206:2000,14.0,10.7,64.0,7.3
15752,20180206:2100,12.4,8.9,60.0,4.9
3925,20180206:2100,12.8,10.2,70.0,7.5
15752,20180206:2200,12.3,9.0,62.0,5.2
3925,20180206:2200,11.0,9.5,81.0,7.9
15752,20180206:2300,12.1,9.0,64.0,5.5
3925,20180206:2300,10.2,9.1,86.0,8.0
15752,20180207:0000,12.2,9.0,63.0,5.4
3925,20180207:0000,9.6,8.8,89.0,7.9
15752,20180207:0100,12.1,9.0,64.0,5.5
3925,20180207:0100,9.6,8.7,88.0,7.7
15752,20180207:0200,12.2,9.1,64.0,5.6
3925,20180207:0200,9.2,8.4,89.0,7.5
15752,20180207:0300,12.4,9.2,63.0,5.6
3925,20180207:0300,8.5,7.8,90.0,7.0
15752,20180207:0400,12.4,9.3,64.0,5.8
3925,20180207:0400,7.9,7.3,91.0,6.5
15752,20180207:0500,12.6,9.5,64.0,6.0
3925,20180207:0500,7.1,6.6,93.0,6.1
15752,20180207:0600,12.6,9.5,64.0,6.0
3925,20180207:0600,6.8,6.3,93.0,5.8
15752,20180207:0700,12.9,9.7,64.0,6.3
3925,20180207:0700,8.7,8.3,94.0,7.8
15752,20180207:0800,13.8,10.3,62.0,6.7
3925,20180207:0800,11.3,10.2,86.0,9.0
15752,20180207:0900,15.4,11.3,58.0,7.2
3925,20180207:0900,14.0,11.9,77.0,10.1
15752,20180207:1000,16.0,12.3,62.0,8.7
3925,20180207:1000,16.9,13.3,64.0,10.1
15752,20180207:1100,16.0,12.1,60.0,8.3
3925,20180207:1100,19.5,14.5,55.0,10.2
15752,20180207:1200,17.2,13.0,59.0,9.1
3925,20180207:1200,21.1,14.4,44.0,8.4
15752,20180207:1300,18.6,14.0,57.0,9.9
3925,20180207:1300,21.4,14.5,43.0,8.3
15752,20180207:1400,18.5,14.1,59.0,10.4
3925,20180207:1400,23.3,15.4,39.0,8.6
15752,20180207:1500,18.3,15.2,70.0,12.8
3925,20180207:1500,23.7,16.0,41.0,9.7
15752,20180207:1600,16.8,14.3,75.0,12.4
3925,20180207:1600,24.9,16.1,36.0,8.8
15752,20180207:1700,16.0,13.5,74.0,11.4
3925,20180207:1700,23.8,15.9,40.0,9.4
15752,20180207:1800,15.4,13.1,76.0,11.2
3925,20180207:1800,22.8,16.3,48.0,11.2
15752,20180207:1900,14.9,12.6,75.0,10.5
3925,20180207:1900,21.0,15.4,52.0,10.8
15752,20180207:2000,14.6,12.4,76.0,10.4
3925,20180207:2000,18.4,14.2,61.0,10.8
15752,20180207:2100,13.6,12.6,88.0,11.7
3925,20180207:2100,16.6,13.6,70.0,11.1
15752,20180207:2200,13.7,12.5,86.0,11.4
3925,20180207:2200,16.3,13.7,73.0,11.5
15752,20180207:2300,13.8,12.3,83.0,11.0
3925,20180207:2300,15.1,13.3,80.0,11.7
15752,20180208:0000,13.6,12.2,84.0,11.0
3925,20180208:0000,14.1,12.8,85.0,11.6
15752,20180208:0100,13.6,12.4,86.0,11.3
3925,20180208:0100,13.5,12.3,86.0,11.2
15752,20180208:0200,13.2,11.9,85.0,10.8
3925,20180208:0200,12.6,11.6,88.0,10.7
15752,20180208:0300,12.7,11.6,87.0,10.6
3925,20180208:0300,12.0,11.2,90.0,10.4
15752,20180208:0400,11.4,10.5,89.0,9.7
3925,20180208:0400,11.3,10.6,91.0,9.9
15752,20180208:0500,10.8,10.0,90.0,9.2
3925,20180208:0500,11.0,10.4,92.0,9.8
15752,20180208:0600,10.7,9.9,90.0,9.1
3925,20180208:0600,10.6,9.9,91.0,9.2
15752,20180208:0700,12.2,11.1,87.0,10.1
3925,20180208:0700,11.6,10.6,88.0,9.7
15752,20180208:0800,15.2,12.4,70.0,9.8
3925,20180208:0800,14.0,12.5,83.0,11.2
15752,20180208:0900,16.9,13.9,70.0,11.4
3925,20180208:0900,16.6,14.4,77.0,12.6
15752,20180208:1000,16.8,13.4,66.0,10.4
3925,20180208:1000,18.8,15.5,69.0,13.0
15752,20180208:1100,17.2,13.7,66.0,10.8
3925,20180208:1100,21.2,15.9,55.0,11.8
15752,20180208:1200,17.3,14.3,70.0,11.8
3925,20180208:1200,23.4,15.5,39.0,8.7
15752,20180208:1300,18.2,14.5,65.0,11.5
3925,20180208:1300,24.6,15.1,31.0,6.4
15752,20180208:1400,19.2,15.6,67.0,12.9
3925,20180208:1400,25.2,15.9,33.0,7.8
15752,20180208:1500,20.6,16.2,61.0,12.8
3925,20180208:1500,25.9,16.2,32.0,8.0
15752,20180208:1600,20.0,15.5,60.0,12.0
3925,20180208:1600,26.7,17.2,34.0,9.6
15752,20180208:1700,19.8,15.7,63.0,12.6
3925,20180208:1700,25.5,17.6,42.0,11.7
15752,20180208:1800,19.0,15.5,67.0,12.8
3925,20180208:1800,24.8,17.3,44.0,11.7
15752,20180208:1900,18.3,15.6,74.0,13.6
3925,20180208:1900,22.4,16.3,50.0,11.5
15752,20180208:2000,16.7,14.8,80.0,13.2
3925,20180208:2000,19.8,15.2,59.0,11.6
15752,20180208:2100,16.3,14.7,83.0,13.4
3925,20180208:2100,18.4,14.6,64.0,11.5
15752,20180208:2200,16.5,14.8,82.0,13.4
3925,20180208:2200,17.3,14.3,70.0,11.8
15752,20180208:2300,16.1,14.6,84.0,13.4
3925,20180208:2300,16.8,14.0,72.0,11.7
15752,20180209:0000,16.3,14.9,85.0,13.8
3925,20180209:0000,15.8,13.7,78.0,12.0
15752,20180209:0100,15.8,14.5,86.0,13.5
3925,20180209:0100,14.4,13.1,85.0,11.9
15752,20180209:0200,14.9,14.0,90.0,13.3
3925,20180209:0200,13.6,12.6,88.0,11.7
15752,20180209:0300,14.2,13.3,90.0,12.6
3925,20180209:0300,13.1,12.2,89.0,11.3
15752,20180209:0400,14.7,13.8,90.0,13.1
3925,20180209:0400,12.5,11.8,91.0,11.1
15752,20180209:0500,14.8,13.7,88.0,12.8
3925,20180209:0500,12.8,12.0,90.0,11.2
15752,20180209:0600,14.8,13.5,86.0,12.5
3925,20180209:0600,12.5,11.6,89.0,10.7
15752,20180209:0700,15.1,13.8,86.0,12.8
3925,20180209:0700,12.9,11.9,88.0,11.0
15752,20180209:0800,15.2,13.7,84.0,12.5
3925,20180209:0800,16.1,13.9,77.0,12.1
15752,20180209:0900,15.8,14.1,82.0,12.7
3925,20180209:0900,18.2,15.1,70.0,12.7
15752,20180209:1000,16.8,14.8,80.0,13.3
3925,20180209:1000,20.2,15.8,61.0,12.5
15752,20180209:1100,17.5,15.2,77.0,13.4
3925,20180209:1100,22.1,16.8,56.0,12.9
15752,20180209:1200,17.4,15.0,76.0,13.1
3925,20180209:1200,23.6,17.4,51.0,12.9
15752,20180209:1300,17.4,14.9,75.0,12.9
3925,20180209:1300,25.0,17.0,41.0,10.9
15752,20180209:1400,17.2,14.9,77.0,13.1
3925,20180209:1400,26.0,17.9,42.0,12.1
15752,20180209:1500,16.8,14.6,78.0,13.0
3925,20180209:1500,27.0,18.4,40.0,12.3
15752,20180209:1600,17.0,15.0,80.0,13.5
3925,20180209:1600,27.9,18.9,39.0,12.7
15752,20180209:1700,16.6,14.6,79.0,12.9
3925,20180209:1700,27.0,18.9,43.0,13.4
15752,20180209:1800,16.6,14.8,81.0,13.3
3925,20180209:1800,24.8,17.8,47.0,12.7
15752,20180209:1900,16.1,14.7,85.0,13.6
3925,20180209:1900,22.1,16.9,57.0,13.2
15752,20180209:2000,15.6,14.5,88.0,13.6
3925,20180209:2000,19.3,15.5,65.0,12.6
15752,20180209:2100,15.3,14.2,88.0,13.3
3925,20180209:2100,17.4,14.5,71.0,12.1
15752,20180209:2200,14.8,13.8,89.0,13.0
3925,20180209:2200,16.3,14.3,79.0,12.7
15752,20180209:2300,14.9,13.9,89.0,13.1
3925,20180209:2300,15.4,13.8,83.0,12.5
15752,20180210:0000,14.7,13.7,89.0,12.9
3925,20180210:0000,14.5,13.2,86.0,12.2
15752,20180210:0100,14.5,13.5,89.0,12.7
3925,20180210:0100,13.7,12.7,89.0,11.9
15752,20180210:0200,14.6,13.6,89.0,12.8
3925,20180210:0200,13.4,12.8,93.0,12.3
15752,20180210:0300,14.1,13.2,90.0,12.5
3925,20180210:0300,12.6,11.9,92.0,11.3
15752,20180210:0400,13.9,12.9,89.0,12.1
3925,20180210:0400,12.0,11.4,93.0,10.9
15752,20180210:0500,13.7,12.8,90.0,12.1
3925,20180210:0500,11.5,11.0,94.0,10.6
15752,20180210:0600,13.7,12.9,91.0,12.3
3925,20180210:0600,11.6,11.3,96.0,11.0
15752,20180210:0700,14.2,13.4,91.0,12.8
3925,20180210:0700,11.8,11.5,96.0,11.2
15752,20180210:0800,15.6,14.4,87.0,13.5
3925,20180210:0800,14.0,13.3,92.0,12.7
15752,20180210:0900,16.9,14.9,80.0,13.4
3925,20180210:0900,16.8,15.0,82.0,13.7
15752,20180210:1000,18.2,15.0,69.0,12.4
3925,20180210:1000,20.1,16.8,70.0,14.5
15752,20180210:1100,19.9,16.0,65.0,13.2
3925,20180210:1100,22.7,17.5,57.0,13.8
15752,20180210:1200,19.9,15.8,63.0,12.7
3925,20180210:1200,24.9,17.6,45.0,12.2
15752,20180210:1300,19.8,16.1,66.0,13.3
3925,20180210:1300,27.0,18.1,38.0,11.5
15752,20180210:1400,20.2,16.8,69.0,14.4
3925,20180210:1400,26.7,18.5,42.0,12.7
15752,20180210:1500,19.5,16.3,70.0,13.9
3925,20180210:1500,25.2,18.7,51.0,14.4
15752,20180210:1600,18.4,15.8,75.0,13.9
3925,20180210:1600,21.1,18.6,78.0,17.1
15752,20180210:1700,18.8,16.0,73.0,13.9
3925,20180210:1700,19.8,18.3,86.0,17.4
15752,20180210:1800,17.3,15.6,83.0,14.4
3925,20180210:1800,20.6,18.9,84.0,17.8
15752,20180210:1900,17.4,15.9,85.0,14.9
3925,20180210:1900,20.1,18.7,87.0,17.9
15752,20180210:2000,17.6,15.8,82.0,14.5
3925,20180210:2000,19.5,18.6,91.0,18.0
15752,20180210:2100,17.6,15.6,80.0,14.1
3925,20180210:2100,19.3,18.4,91.0,17.8
15752,20180210:2200,17.7,16.2,85.0,15.1
3925,20180210:2200,19.0,18.2,92.0,17.7
15752,20180210:2300,17.3,16.5,92.0,16.0
3925,20180210:2300,18.6,17.8,92.0,17.3
15752,20180211:0000,17.2,16.2,90.0,15.6
3925,20180211:0000,18.4,17.7,93.0,17.3
15752,20180211:0100,16.7,16.1,94.0,15.7
3925,20180211:0100,18.2,17.6,94.0,17.2
15752,20180211:0200,16.5,16.1,96.0,15.9
3925,20180211:0200,18.2,17.6,94.0,17.2
15752,20180211:0300,16.2,15.8,96.0,15.6
3925,20180211:0300,17.9,17.3,94.0,16.9
15752,20180211:0400,15.9,15.5,96.0,15.3
3925,20180211:0400,17.7,17.2,95.0,16.9
15752,20180211:0500,15.7,15.2,95.0,14.9
3925,20180211:0500,17.6,17.1,95.0,16.8
15752,20180211:0600,15.6,15.2,96.0,15.0
3925,20180211:0600,17.3,16.9,96.0,16.7
15752,20180211:0700,15.7,15.3,96.0,15.1
3925,20180211:0700,17.6,17.2,96.0,17.0
15752,20180211:0800,15.9,15.5,96.0,15.3
3925,20180211:0800,17.9,17.4,95.0,17.1
15752,20180211:0900,16.1,15.6,95.0,15.3
3925,20180211:0900,18.2,17.7,95.0,17.4
15752,20180211:1000,16.4,15.8,94.0,15.4
3925,20180211:1000,18.4,17.9,95.0,17.6
15752,20180211:1100,16.6,16.0,94.0,15.6
3925,20180211:1100,18.6,18.2,96.0,18.0
15752,20180211:1200,16.8,16.1,93.0,15.7
3925,20180211:1200,18.9,18.4,95.0,18.1
15752,20180211:1300,16.9,16.3,94.0,15.9
3925,20180211:1300,19.5,19.0,95.0,18.7
15752,20180211:1400,17.4,16.7,93.0,16.3
3925,20180211:1400,21.4,20.2,89.0,19.5
15752,20180211:1500,17.5,16.6,91.0,16.0
3925,20180211:1500,22.2,20.6,86.0,19.8
15752,20180211:1600,17.8,16.9,91.0,16.3
3925,20180211:1600,22.8,21.0,84.0,20.0
15752,20180211:1700,17.6,16.6,90.0,16.0
3925,20180211:1700,21.9,20.6,88.0,19.8
15752,20180211:1800,17.8,16.7,89.0,16.0
3925,20180211:1800,21.1,20.1,91.0,19.6
15752,20180211:1900,18.2,17.2,90.0,16.5
3925,20180211:1900,20.6,19.8,92.0,19.3
15752,20180211:2000,17.6,16.7,91.0,16.1
3925,20180211:2000,19.7,19.0,93.0,18.5
15752,20180211:2100,16.8,16.3,95.0,16.0
3925,20180211:2100,19.4,18.9,95.0,18.6
15752,20180211:2200,16.1,15.6,95.0,15.3
3925,20180211:2200,19.3,18.8,95.0,18.5
15752,20180211:2300,16.4,16.0,96.0,15.8
3925,20180211:2300,19.1,18.6,95.0,18.3
15752,20180212:0000,16.2,15.7,95.0,15.4
3925,20180212:0000,18.9,18.5,96.0,18.3
15752,20180212:0100,16.3,15.6,92.0,15.0
3925,20180212:0100,18.8,18.4,96.0,18.2
15752,20180212:0200,15.5,14.8,92.0,14.2
3925,20180212:0200,18.7,18.2,95.0,17.9
15752,20180212:0300,15.2,14.3,90.0,13.6
3925,20180212:0300,18.2,17.7,95.0,17.4
15752,20180212:0400,15.1,14.4,92.0,13.8
3925,20180212:0400,17.1,16.7,96.0,16.5
15752,20180212:0500,13.6,13.0,93.0,12.5
3925,20180212:0500,17.6,17.2,96.0,17.0
15752,20180212:0600,13.1,12.7,95.0,12.3
3925,20180212:0600,17.3,17.0,97.0,16.8
15752,20180212:0700,14.9,14.5,96.0,14.3
3925,20180212:0700,16.8,16.5,97.0,16.3
15752,20180212:0800,17.7,16.4,87.0,15.5
3925,20180212:0800,19.3,18.1,88.0,17.3
15752,20180212:0900,19.8,17.3,77.0,15.7
3925,20180212:0900,20.7,18.3,78.0,16.7
15752,20180212:1000,21.6,18.2,70.0,15.9
3925,20180212:1000,22.0,18.6,71.0,16.5
15752,20180212:1100,21.6,18.2,70.0,15.9
3925,20180212:1100,23.4,19.1,65.0,16.5
15752,20180212:1200,21.2,17.8,70.0,15.5
3925,20180212:1200,24.7,18.4,52.0,14.2
15752,20180212:1300,22.0,18.3,68.0,15.8
3925,20180212:1300,25.8,18.7,48.0,14.0
15752,20180212:1400,22.1,17.6,62.0,14.5
3925,20180212:1400,26.5,18.8,45.0,13.6
15752,20180212:1500,22.5,17.3,57.0,13.6
3925,20180212:1500,27.1,19.0,43.0,13.5
15752,20180212:1600,21.7,17.2,62.0,14.1
3925,20180212:1600,26.8,18.4,41.0,12.5
15752,20180212:1700,21.3,17.0,63.0,14.0
3925,20180212:1700,25.3,18.3,48.0,13.5
15752,20180212:1800,20.5,17.3,71.0,15.1
3925,20180212:1800,24.8,17.9,48.0,13.1
15752,20180212:1900,19.0,17.1,82.0,15.9
3925,20180212:1900,22.9,17.6,57.0,13.9
15752,20180212:2000,19.1,17.1,81.0,15.8
3925,20180212:2000,20.1,16.8,70.0,14.5
15752,20180212:2100,18.8,16.6,79.0,15.1
3925,20180212:2100,18.0,16.1,81.0,14.7
15752,20180212:2200,18.6,16.3,78.0,14.7
3925,20180212:2200,16.7,15.6,88.0,14.7
15752,20180212:2300,16.9,15.4,85.0,14.4
3925,20180212:2300,16.1,15.2,90.0,14.5
15752,20180213:0000,16.6,15.3,86.0,14.3
3925,20180213:0000,15.4,14.7,92.0,14.1
15752,20180213:0100,16.5,14.9,83.0,13.6
3925,20180213:0100,15.6,14.9,92.0,14.3
15752,20180213:0200,15.8,14.3,84.0,13.1
3925,20180213:0200,15.8,15.1,92.0,14.5
15752,20180213:0300,14.8,13.7,88.0,12.8
3925,20180213:0300,16.2,15.4,91.0,14.7
15752,20180213:0400,14.6,13.2,85.0,12.1
3925,20180213:0400,15.9,15.2,92.0,14.6
15752,20180213:0500,14.8,13.2,82.0,11.8
3925,20180213:0500,15.4,14.5,90.0,13.8
15752,20180213:0600,15.3,13.3,79.0,11.7
3925,20180213:0600,14.4,13.9,94.0,13.5
15752,20180213:0700,15.3,13.8,84.0,12.6
3925,20180213:0700,14.8,14.5,96.0,14.2
15752,20180213:0800,19.0,15.5,67.0,12.8
3925,20180213:0800,15.4,14.9,94.0,14.4
15752,20180213:0900,19.1,15.6,67.0,12.8
3925,20180213:0900,17.1,15.8,87.0,14.9
15752,20180213:1000,19.2,16.3,73.0,14.3
3925,20180213:1000,20.1,17.1,73.0,15.1
15752,20180213:1100,20.3,16.6,67.0,14.0
3925,20180213:1100,21.0,17.0,65.0,14.2
15752,20180213:1200,20.4,16.6,66.0,13.9
3925,20180213:1200,22.3,17.8,62.0,14.7
15752,20180213:1300,20.4,16.0,61.0,12.6
3925,20180213:1300,22.8,18.5,64.0,15.6
15752,20180213:1400,22.0,16.5,54.0,12.3
3925,20180213:1400,25.3,19.1,53.0,15.1
15752,20180213:1500,21.2,15.9,55.0,11.8
3925,20180213:1500,23.6,18.6,60.0,15.4
15752,20180213:1600,21.2,15.9,55.0,11.8
3925,20180213:1600,22.5,18.3,65.0,15.6
15752,20180213:1700,21.0,15.8,55.0,11.6
3925,20180213:1700,22.2,18.7,70.0,16.5
15752,20180213:1800,18.6,16.5,80.0,15.1
3925,20180213:1800,22.1,18.5,69.0,16.1
15752,20180213:1900,17.6,15.6,80.0,14.1
3925,20180213:1900,21.5,18.5,74.0,16.7
15752,20180213:2000,17.4,15.3,79.0,13.7
3925,20180213:2000,19.5,17.7,83.0,16.6
15752,20180213:2100,17.0,15.3,83.0,14.1
3925,20180213:2100,18.3,16.8,85.0,15.7
15752,20180213:2200,17.1,15.4,83.0,14.2
3925,20180213:2200,17.7,16.2,85.0,15.1
15752,20180213:2300,16.8,15.3,85.0,14.3
3925,20180213:2300,17.5,16.0,85.0,15.0
15752,20180214:0000,16.6,15.0,83.0,13.7
3925,20180214:0000,17.2,15.8,86.0,14.9
15752,20180214:0100,16.6,14.6,79.0,12.9
3925,20180214:0100,16.6,15.4,87.0,14.4
15752,20180214:0200,16.2,14.3,80.0,12.8
3925,20180214:0200,16.3,15.2,88.0,14.3
15752,20180214:0300,15.6,13.9,82.0,12.6
3925,20180214:0300,15.8,14.7,88.0,13.8
15752,20180214:0400,15.3,13.7,83.0,12.4
3925,20180214:0400,15.8,14.6,87.0,13.6
15752,20180214:0500,14.8,13.4,85.0,12.3
3925,20180214:0500,15.6,14.5,88.0,13.6
15752,20180214:0600,14.8,13.3,83.0,12.0
3925,20180214:0600,15.4,14.5,90.0,13.8
15752,20180214:0700,15.1,13.1,78.0,11.3
3925,20180214:0700,15.3,14.5,91.0,13.9
15752,20180214:0800,15.2,13.0,76.0,11.0
3925,20180214:0800,16.5,15.3,87.0,14.3
15752,20180214:0900,16.0,13.4,73.0,11.2
3925,20180214:0900,18.1,16.1,80.0,14.6
15752,20180214:1000,16.4,13.6,71.0,11.1
3925,20180214:1000,18.9,16.5,77.0,14.8
15752,20180214:1100,17.6,14.2,67.0,11.4
3925,20180214:1100,20.4,16.4,64.0,13.4
15752,20180214:1200,17.6,14.1,66.0,11.2
3925,20180214:1200,22.1,16.4,53.0,12.1
15752,20180214:1300,18.1,14.4,65.0,11.4
3925,20180214:1300,22.6,16.6,51.0,12.0
15752,20180214:1400,17.5,14.2,68.0,11.5
3925,20180214:1400,22.9,16.9,52.0,12.5
15752,20180214:1500,17.3,14.1,68.0,11.4
