Station,Date(NZST),Tair(C),Twet(C),RH(%),Tdew(C)
3925,20160322:1900,20.2,17.9,79.0,16.5
15752,20160322:2000,14.0,13.7,96.0,13.4
3925,20160322:2000,19.7,17.5,79.0,16.0
15752,20160322:2100,14.0,13.7,97.0,13.5
3925,20160322:2100,18.0,16.6,86.0,15.6
15752,20160322:2200,14.0,13.8,98.0,13.7
3925,20160322:2200,16.6,15.7,90.0,15.0
15752,20160322:2300,13.9,13.6,97.0,13.4
3925,20160322:2300,16.7,15.7,90.0,15.1
15752,20160323:0000,13.6,13.4,98.0,13.3
3925,20160323:0000,16.4,15.6,91.0,14.9
15752,20160323:0100,13.6,13.4,98.0,13.3
3925,20160323:0100,15.7,15.0,92.0,14.4
15752,20160323:0200,13.5,13.3,98.0,13.2
3925,20160323:0200,15.1,14.5,93.0,14.0
15752,20160323:0300,13.4,13.2,98.0,13.1
3925,20160323:0300,14.2,13.8,95.0,13.4
15752,20160323:0400,13.4,13.2,98.0,13.1
3925,20160323:0400,13.4,13.1,96.0,12.8
15752,20160323:0500,13.5,13.3,98.0,13.2
3925,20160323:0500,13.2,13.0,98.0,12.9
15752,20160323:0600,13.7,13.5,98.0,13.4
3925,20160323:0600,12.8,12.6,98.0,12.5
15752,20160323:0700,14.0,13.8,98.0,13.7
3925,20160323:0700,12.8,12.6,98.0,12.5
15752,20160323:0800,15.3,14.5,91.0,13.9
3925,20160323:0800,13.5,13.3,98.0,13.2
15752,20160323:0900,16.7,15.2,84.0,14.0
3925,20160323:0900,15.0,14.7,97.0,14.5
15752,20160323:1000,18.3,15.6,74.0,13.6
3925,20160323:1000,16.7,15.7,90.0,15.1
15752,20160323:1100,17.6,15.5,79.0,13.9
3925,20160323:1100,17.4,16.5,91.0,15.9
15752,20160323:1200,16.1,15.0,88.0,14.1
3925,20160323:1200,17.1,15.8,87.0,14.9
15752,20160323:1300,15.6,14.7,90.0,14.0
3925,20160323:1300,17.6,16.6,90.0,16.0
15752,20160323:1400,16.3,15.2,88.0,14.3
3925,20160323:1400,17.5,16.6,91.0,16.0
15752,20160323:1500,15.7,15.0,92.0,14.4
3925,20160323:1500,17.7,16.9,92.0,16.4
15752,20160323:1600,15.9,15.0,90.0,14.3
3925,20160323:1600,17.4,16.8,94.0,16.4
15752,20160323:1700,17.0,15.5,85.0,14.5
3925,20160323:1700,17.3,16.8,95.0,16.5
15752,20160323:1800,17.2,15.6,84.0,14.5
3925,20160323:1800,17.0,16.6,96.0,16.4
15752,20160323:1900,16.3,15.4,90.0,14.7
3925,20160323:1900,16.8,16.4,96.0,16.2
15752,20160323:2000,15.9,15.4,94.0,15.0
3925,20160323:2000,16.7,16.4,97.0,16.2
15752,20160323:2100,16.0,15.4,94.0,15.0
3925,20160323:2100,16.7,16.4,97.0,16.2
15752,20160323:2200,16.2,15.6,94.0,15.2
3925,20160323:2200,16.7,16.4,97.0,16.2
15752,20160323:2300,16.6,15.7,91.0,15.1
3925,20160323:2300,16.7,16.4,97.0,16.2
15752,20160324:0000,17.2,16.0,88.0,15.2
3925,20160324:0000,16.5,16.3,98.0,16.2
15752,20160324:0100,17.6,16.0,84.0,14.9
3925,20160324:0100,16.5,16.3,98.0,16.2
15752,20160324:0200,17.8,16.2,84.0,15.1
3925,20160324:0200,16.5,16.3,98.0,16.2
15752,20160324:0300,19.4,16.6,74.0,14.7
3925,20160324:0300,16.4,16.2,98.0,16.1
15752,20160324:0400,17.0,15.6,86.0,14.7
3925,20160324:0400,16.5,16.3,98.0,16.2
15752,20160324:0500,16.3,15.4,90.0,14.7
3925,20160324:0500,16.5,16.4,99.0,16.3
15752,20160324:0600,15.8,15.1,92.0,14.5
3925,20160324:0600,16.5,16.3,98.0,16.2
15752,20160324:0700,15.6,15.1,94.0,14.6
3925,20160324:0700,16.5,16.3,98.0,16.2
15752,20160324:0800,15.6,15.1,95.0,14.8
3925,20160324:0800,16.9,16.7,98.0,16.6
15752,20160324:0900,15.9,15.4,94.0,15.0
3925,20160324:0900,17.7,17.5,98.0,17.4
15752,20160324:1000,15.9,15.5,96.0,15.3
3925,20160324:1000,18.9,18.5,96.0,18.3
15752,20160324:1100,16.2,15.8,96.0,15.6
3925,20160324:1100,21.6,19.9,85.0,19.0
15752,20160324:1200,14.8,14.1,92.0,13.5
3925,20160324:1200,23.2,20.1,74.0,18.3
15752,20160324:1300,15.1,13.3,80.0,11.7
3925,20160324:1300,23.5,19.9,70.0,17.7
15752,20160324:1400,15.8,13.9,80.0,12.4
3925,20160324:1400,24.2,20.0,66.0,17.5
15752,20160324:1500,14.2,13.1,88.0,12.3
3925,20160324:1500,24.2,19.7,64.0,17.0
15752,20160324:1600,16.7,12.6,59.0,8.7
3925,20160324:1600,23.5,19.5,67.0,17.0
15752,20160324:1700,15.3,10.8,54.0,6.1
3925,20160324:1700,21.7,18.6,73.0,16.7
15752,20160324:1800,14.2,10.1,56.0,5.6
3925,20160324:1800,20.2,18.2,81.0,16.9
15752,20160324:1900,13.2,9.2,56.0,4.6
3925,20160324:1900,19.2,17.6,85.0,16.6
15752,20160324:2000,12.3,8.8,60.0,4.8
3925,20160324:2000,17.6,16.8,92.0,16.3
15752,20160324:2100,10.9,8.1,66.0,4.8
3925,20160324:2100,17.7,17.1,94.0,16.7
15752,20160324:2200,11.0,8.3,67.0,5.1
3925,20160324:2200,18.1,17.6,95.0,17.3
15752,20160324:2300,10.0,7.7,70.0,4.8
3925,20160324:2300,17.9,17.4,95.0,17.1
15752,20160325:0000,9.3,7.2,72.0,4.5
3925,20160325:0000,17.8,17.4,96.0,17.2
15752,20160325:0100,8.4,6.7,77.0,4.6
3925,20160325:0100,17.0,15.9,89.0,15.2
15752,20160325:0200,8.0,6.7,82.0,5.1
3925,20160325:0200,16.0,14.7,86.0,13.7
15752,20160325:0300,9.0,7.6,81.0,5.9
3925,20160325:0300,15.0,14.2,91.0,13.6
15752,20160325:0400,8.8,7.6,84.0,6.3
3925,20160325:0400,14.8,14.2,93.0,13.7
15752,20160325:0500,9.9,8.4,81.0,6.8
3925,20160325:0500,14.2,13.6,93.0,13.1
15752,20160325:0600,10.7,9.0,78.0,7.0
3925,20160325:0600,14.0,13.4,93.0,12.9
15752,20160325:0700,11.0,9.3,79.0,7.5
3925,20160325:0700,13.9,13.3,93.0,12.8
15752,20160325:0800,11.1,9.6,81.0,8.0
3925,20160325:0800,14.2,13.6,93.0,13.1
15752,20160325:0900,12.8,10.4,72.0,7.9
3925,20160325:0900,15.6,14.7,90.0,14.0
15752,20160325:1000,13.5,10.8,70.0,8.2
3925,20160325:1000,17.9,15.7,78.0,14.0
15752,20160325:1100,13.8,11.6,75.0,9.5
3925,20160325:1100,21.0,18.3,76.0,16.6
15752,20160325:1200,14.0,11.4,71.0,8.8
3925,20160325:1200,21.8,18.0,67.0,15.4
15752,20160325:1300,14.4,11.8,72.0,9.4
3925,20160325:1300,22.6,18.4,65.0,15.7
15752,20160325:1400,14.8,12.2,72.0,9.8
3925,20160325:1400,23.2,18.7,63.0,15.8
15752,20160325:1500,14.5,11.9,72.0,9.5
3925,20160325:1500,23.3,19.2,66.0,16.6
15752,20160325:1600,14.5,12.0,73.0,9.7
3925,20160325:1600,22.4,18.7,69.0,16.4
15752,20160325:1700,14.7,12.4,75.0,10.3
3925,20160325:1700,21.9,18.3,69.0,16.0
15752,20160325:1800,14.0,12.0,78.0,10.2
3925,20160325:1800,20.3,17.8,77.0,16.2
15752,20160325:1900,13.4,11.8,82.0,10.4
3925,20160325:1900,17.8,16.6,88.0,15.8
15752,20160325:2000,13.5,12.1,84.0,10.9
3925,20160325:2000,17.2,16.2,90.0,15.6
15752,20160325:2100,13.0,12.2,90.0,11.4
3925,20160325:2100,17.3,16.4,91.0,15.8
15752,20160325:2200,13.6,12.4,86.0,11.3
3925,20160325:2200,16.4,15.8,94.0,15.4
15752,20160325:2300,13.7,12.5,86.0,11.4
3925,20160325:2300,15.7,15.3,96.0,15.1
15752,20160326:0000,13.7,12.5,86.0,11.4
3925,20160326:0000,15.2,14.8,96.0,14.6
15752,20160326:0100,13.7,12.5,86.0,11.4
3925,20160326:0100,15.2,14.9,97.0,14.7
15752,20160326:0200,13.8,12.8,88.0,11.9
3925,20160326:0200,15.3,15.0,97.0,14.8
15752,20160326:0300,13.7,12.7,89.0,11.9
3925,20160326:0300,15.4,15.1,97.0,14.9
15752,20160326:0400,13.4,12.1,85.0,10.9
3925,20160326:0400,15.4,15.0,96.0,14.8
15752,20160326:0500,12.5,11.7,90.0,10.9
3925,20160326:0500,15.2,14.9,97.0,14.7
15752,20160326:0600,12.5,11.7,90.0,10.9
3925,20160326:0600,15.0,14.7,97.0,14.5
15752,20160326:0700,11.5,10.9,92.0,10.3
3925,20160326:0700,14.8,14.5,97.0,14.3
15752,20160326:0800,11.2,10.7,93.0,10.1
3925,20160326:0800,15.5,15.1,96.0,14.9
15752,20160326:0900,14.2,12.8,84.0,11.5
3925,20160326:0900,17.0,15.9,89.0,15.2
15752,20160326:1000,16.6,13.9,73.0,11.8
3925,20160326:1000,18.6,17.1,85.0,16.0
15752,20160326:1100,16.6,13.6,70.0,11.1
3925,20160326:1100,20.1,17.0,72.0,14.9
15752,20160326:1200,17.1,14.3,72.0,12.0
3925,20160326:1200,21.6,17.8,67.0,15.2
15752,20160326:1300,16.9,14.1,72.0,11.8
3925,20160326:1300,22.8,18.9,67.0,16.4
15752,20160326:1400,16.7,14.0,73.0,11.8
3925,20160326:1400,21.4,18.3,73.0,16.4
15752,20160326:1500,16.8,14.2,74.0,12.2
3925,20160326:1500,22.2,18.4,68.0,16.0
15752,20160326:1600,16.0,13.7,76.0,11.8
3925,20160326:1600,22.5,17.8,61.0,14.6
15752,20160326:1700,15.1,13.3,81.0,11.9
3925,20160326:1700,21.2,18.2,73.0,16.2
15752,20160326:1800,14.4,13.1,85.0,11.9
3925,20160326:1800,19.9,16.7,71.0,14.5
15752,20160326:1900,14.2,13.0,86.0,11.9
3925,20160326:1900,17.9,16.2,83.0,15.0
15752,20160326:2000,14.1,13.0,87.0,12.0
3925,20160326:2000,17.3,16.0,87.0,15.1
15752,20160326:2100,14.2,13.2,89.0,12.4
3925,20160326:2100,16.8,15.7,89.0,15.0
15752,20160326:2200,14.0,13.2,91.0,12.6
3925,20160326:2200,16.2,15.1,88.0,14.2
15752,20160326:2300,13.8,12.8,89.0,12.0
3925,20160326:2300,15.8,14.9,90.0,14.2
15752,20160327:0000,14.0,13.0,89.0,12.2
3925,20160327:0000,15.6,14.7,90.0,14.0
15752,20160327:0100,14.0,13.3,92.0,12.7
3925,20160327:0100,15.6,14.7,90.0,14.0
15752,20160327:0200,13.6,13.3,96.0,13.0
3925,20160327:0200,15.2,14.5,92.0,13.9
15752,20160327:0300,13.3,13.0,96.0,12.7
3925,20160327:0300,14.7,14.0,92.0,13.4
15752,20160327:0400,13.5,13.1,95.0,12.7
3925,20160327:0400,14.3,13.9,95.0,13.5
15752,20160327:0500,13.5,12.9,93.0,12.4
3925,20160327:0500,13.9,13.5,95.0,13.1
15752,20160327:0600,13.5,13.0,94.0,12.6
3925,20160327:0600,14.0,13.7,96.0,13.4
15752,20160327:0700,13.5,13.0,94.0,12.6
3925,20160327:0700,14.3,14.0,96.0,13.7
15752,20160327:0800,13.8,13.2,93.0,12.7
3925,20160327:0800,14.6,14.3,96.0,14.0
15752,20160327:0900,14.5,13.2,86.0,12.2
3925,20160327:0900,15.8,14.7,88.0,13.8
15752,20160327:1000,16.6,14.6,79.0,12.9
3925,20160327:1000,18.0,15.5,76.0,13.7
15752,20160327:1100,17.3,14.5,72.0,12.2
3925,20160327:1100,20.0,16.6,69.0,14.2
15752,20160327:1200,18.1,14.8,68.0,12.1
3925,20160327:1200,20.3,16.7,68.0,14.2
15752,20160327:1300,19.3,15.4,64.0,12.3
3925,20160327:1300,21.6,16.3,55.0,12.2
15752,20160327:1400,17.4,14.4,70.0,11.9
3925,20160327:1400,21.6,16.1,54.0,11.9
15752,20160327:1500,16.2,13.9,76.0,12.0
3925,20160327:1500,22.6,16.1,48.0,11.1
15752,20160327:1600,15.8,14.2,83.0,12.9
3925,20160327:1600,21.6,15.7,51.0,11.0
15752,20160327:1700,16.1,14.0,78.0,12.3
3925,20160327:1700,21.5,15.6,51.0,11.0
15752,20160327:1800,14.8,13.5,86.0,12.5
3925,20160327:1800,18.3,14.6,65.0,11.6
15752,20160327:1900,12.2,11.5,92.0,10.9
3925,20160327:1900,16.3,13.8,74.0,11.7
15752,20160327:2000,11.9,10.9,88.0,10.0
3925,20160327:2000,15.6,13.2,75.0,11.2
15752,20160327:2100,12.0,10.9,86.0,9.8
3925,20160327:2100,14.8,12.9,79.0,11.2
15752,20160327:2200,12.1,10.7,83.0,9.3
3925,20160327:2200,14.0,12.6,84.0,11.4
15752,20160327:2300,11.5,10.0,82.0,8.5
3925,20160327:2300,13.8,12.5,85.0,11.3
15752,20160328:0000,10.5,9.8,91.0,9.1
3925,20160328:0000,13.3,12.4,89.0,11.5
15752,20160328:0100,10.4,9.8,92.0,9.2
3925,20160328:0100,13.3,12.3,88.0,11.4
15752,20160328:0200,10.3,9.8,93.0,9.2
3925,20160328:0200,12.8,12.0,91.0,11.4
15752,20160328:0300,10.3,9.5,89.0,8.6
3925,20160328:0300,12.9,12.2,92.0,11.6
15752,20160328:0400,10.0,9.1,88.0,8.1
3925,20160328:0400,12.7,12.2,94.0,11.8
15752,20160328:0500,9.7,9.1,92.0,8.5
3925,20160328:0500,12.4,12.1,96.0,11.8
15752,20160328:0600,9.4,8.8,92.0,8.2
3925,20160328:0600,12.4,12.1,96.0,11.8
15752,20160328:0700,9.2,8.4,89.0,7.5
3925,20160328:0700,12.1,11.9,97.0,11.6
15752,20160328:0800,11.0,9.4,80.0,7.7
3925,20160328:0800,12.7,12.5,97.0,12.2
15752,20160328:0900,13.8,10.5,64.0,7.1
3925,20160328:0900,13.6,12.9,92.0,12.3
15752,20160328:1000,15.5,11.7,61.0,8.0
3925,20160328:1000,15.6,13.8,81.0,12.4
15752,20160328:1100,16.6,12.6,60.0,8.8
3925,20160328:1100,16.9,14.5,76.0,12.7
15752,20160328:1200,17.1,12.9,59.0,9.0
3925,20160328:1200,19.3,15.8,68.0,13.3
15752,20160328:1300,16.5,13.0,65.0,9.9
3925,20160328:1300,18.8,15.2,66.0,12.3
15752,20160328:1400,16.6,13.3,67.0,10.5
3925,20160328:1400,20.0,15.5,60.0,12.0
15752,20160328:1500,15.7,12.9,71.0,10.5
3925,20160328:1500,20.5,14.9,52.0,10.3
15752,20160328:1600,16.2,13.5,72.0,11.2
3925,20160328:1600,21.8,15.6,49.0,10.6
15752,20160328:1700,14.9,12.4,73.0,10.1
3925,20160328:1700,20.6,14.8,50.0,9.8
15752,20160328:1800,14.0,12.2,80.0,10.6
3925,20160328:1800,17.4,12.8,56.0,8.6
15752,20160328:1900,13.2,12.0,86.0,10.9
3925,20160328:1900,15.3,12.2,67.0,9.2
15752,20160328:2000,11.9,10.7,85.0,9.5
3925,20160328:2000,14.1,11.7,73.0,9.3
15752,20160328:2100,11.7,10.6,87.0,9.6
3925,20160328:2100,13.1,10.9,75.0,8.8
15752,20160328:2200,11.0,10.2,90.0,9.4
3925,20160328:2200,12.4,10.5,77.0,8.5
15752,20160328:2300,10.0,9.3,91.0,8.6
3925,20160328:2300,10.6,9.7,88.0,8.7
15752,20160329:0000,9.6,8.9,90.0,8.1
3925,20160329:0000,9.8,9.0,90.0,8.2
15752,20160329:0100,9.4,8.8,92.0,8.2
3925,20160329:0100,8.3,7.9,94.0,7.4
15752,20160329:0200,8.5,7.8,90.0,7.0
3925,20160329:0200,8.6,8.1,93.0,7.5
15752,20160329:0300,8.0,7.4,92.0,6.8
3925,20160329:0300,8.3,8.0,96.0,7.7
15752,20160329:0400,7.7,7.2,93.0,6.7
3925,20160329:0400,7.6,7.2,94.0,6.7
15752,20160329:0500,7.0,6.7,95.0,6.3
3925,20160329:0500,6.4,6.1,96.0,5.8
15752,20160329:0600,7.9,7.7,97.0,7.5
3925,20160329:0600,5.8,5.6,97.0,5.4
15752,20160329:0700,9.5,9.3,97.0,9.1
3925,20160329:0700,6.7,6.6,98.0,6.4
15752,20160329:0800,11.0,10.3,91.0,9.6
3925,20160329:0800,7.0,6.9,98.0,6.7
15752,20160329:0900,12.9,11.3,81.0,9.7
3925,20160329:0900,8.2,8.1,98.0,7.9
15752,20160329:1000,13.8,11.0,69.0,8.2
3925,20160329:1000,11.7,10.5,85.0,9.3
15752,20160329:1100,15.7,11.0,52.0,5.9
3925,20160329:1100,15.1,12.6,73.0,10.3
15752,20160329:1200,17.7,11.9,46.0,6.0
3925,20160329:1200,17.1,13.0,60.0,9.3
15752,20160329:1300,18.6,12.8,47.0,7.1
3925,20160329:1300,17.2,13.0,59.0,9.1
15752,20160329:1400,18.4,12.1,43.0,5.6
3925,20160329:1400,18.0,13.3,56.0,9.1
15752,20160329:1500,14.4,12.4,78.0,10.6
3925,20160329:1500,19.7,13.5,46.0,7.8
15752,20160329:1600,14.7,12.5,76.0,10.5
3925,20160329:1600,18.0,13.1,54.0,8.6
15752,20160329:1700,13.8,11.9,79.0,10.2
3925,20160329:1700,17.2,12.9,58.0,8.9
15752,20160329:1800,14.0,11.4,71.0,8.8
3925,20160329:1800,14.0,11.7,74.0,9.5
15752,20160329:1900,13.3,10.8,72.0,8.4
3925,20160329:1900,13.0,11.4,81.0,9.8
15752,20160329:2000,13.1,11.1,77.0,9.2
3925,20160329:2000,11.4,10.3,86.0,9.2
15752,20160329:2100,12.8,11.0,79.0,9.3
3925,20160329:2100,11.0,10.2,90.0,9.4
15752,20160329:2200,12.4,10.7,80.0,9.1
3925,20160329:2200,10.0,9.3,91.0,8.6
15752,20160329:2300,11.8,10.2,81.0,8.7
3925,20160329:2300,9.7,9.0,91.0,8.3
15752,20160330:0000,11.2,9.7,81.0,8.1
3925,20160330:0000,9.2,8.7,93.0,8.1
15752,20160330:0100,11.0,9.5,81.0,7.9
3925,20160330:0100,9.2,8.6,92.0,8.0
15752,20160330:0200,10.7,9.2,81.0,7.6
3925,20160330:0200,9.0,8.6,94.0,8.1
15752,20160330:0300,11.3,9.6,79.0,7.8
3925,20160330:0300,9.3,8.9,94.0,8.4
15752,20160330:0400,11.2,9.5,79.0,7.7
3925,20160330:0400,9.1,8.7,94.0,8.2
15752,20160330:0500,11.0,9.3,79.0,7.5
3925,20160330:0500,8.2,7.9,96.0,7.6
15752,20160330:0600,10.7,9.0,79.0,7.2
3925,20160330:0600,6.9,6.7,97.0,6.5
15752,20160330:0700,10.2,8.7,81.0,7.1
3925,20160330:0700,6.2,6.1,98.0,5.9
15752,20160330:0800,11.3,9.3,76.0,7.2
3925,20160330:0800,6.8,6.7,98.0,6.5
15752,20160330:0900,12.7,9.9,68.0,7.0
3925,20160330:0900,7.8,7.7,99.0,7.7
15752,20160330:1000,13.6,10.4,64.0,6.9
3925,20160330:1000,9.9,9.8,98.0,9.6
15752,20160330:1100,14.8,10.7,57.0,6.4
3925,20160330:1100,14.8,12.5,75.0,10.4
15752,20160330:1200,15.1,11.2,59.0,7.2
3925,20160330:1200,18.5,13.9,57.0,9.8
15752,20160330:1300,15.6,11.9,62.0,8.4
3925,20160330:1300,19.6,14.0,50.0,8.9
15752,20160330:1400,15.7,11.5,57.0,7.2
3925,20160330:1400,20.3,13.8,44.0,7.7
15752,20160330:1500,15.1,11.5,62.0,7.9
3925,20160330:1500,20.6,14.4,47.0,8.9
15752,20160330:1600,14.3,11.3,67.0,8.3
3925,20160330:1600,20.1,14.6,52.0,10.0
15752,20160330:1700,13.8,10.5,64.0,7.1
3925,20160330:1700,19.8,14.6,54.0,10.2
15752,20160330:1800,13.6,10.0,60.0,6.0
3925,20160330:1800,17.9,14.0,63.0,10.8
15752,20160330:1900,13.2,10.3,67.0,7.2
3925,20160330:1900,15.5,12.2,66.0,9.2
15752,20160330:2000,12.5,9.9,70.0,7.2
3925,20160330:2000,13.6,11.7,78.0,9.9
15752,20160330:2100,11.8,9.6,74.0,7.3
3925,20160330:2100,13.2,11.2,77.0,9.3
15752,20160330:2200,9.6,8.3,83.0,6.9
3925,20160330:2200,11.6,10.5,86.0,9.3
15752,20160330:2300,9.2,8.0,84.0,6.7
3925,20160330:2300,11.0,10.1,88.0,9.1
15752,20160331:0000,11.9,10.1,78.0,8.2
3925,20160331:0000,10.1,9.3,90.0,8.6
15752,20160331:0100,12.4,10.2,74.0,7.9
3925,20160331:0100,8.4,7.8,91.0,7.0
15752,20160331:0200,12.3,10.2,75.0,8.0
3925,20160331:0200,8.6,8.1,93.0,7.5
15752,20160331:0300,11.7,9.9,78.0,8.0
3925,20160331:0300,8.1,7.7,94.0,7.2
15752,20160331:0400,10.7,9.0,79.0,7.2
3925,20160331:0400,7.5,7.2,95.0,6.8
15752,20160331:0500,8.8,7.9,87.0,6.8
3925,20160331:0500,6.6,6.3,95.0,5.9
15752,20160331:0600,7.0,6.4,91.0,5.6
3925,20160331:0600,5.2,5.0,96.0,4.6
15752,20160331:0700,8.0,7.6,94.0,7.1
3925,20160331:0700,6.5,6.4,98.0,6.2
15752,20160331:0800,9.4,8.4,87.0,7.4
3925,20160331:0800,6.9,6.8,99.0,6.8
15752,20160331:0900,12.3,10.2,75.0,8.0
3925,20160331:0900,8.2,8.1,99.0,8.1
15752,20160331:1000,14.8,11.7,67.0,8.8
3925,20160331:1000,11.9,10.9,88.0,10.0
15752,20160331:1100,14.3,12.1,76.0,10.1
3925,20160331:1100,13.7,12.2,83.0,10.9
15752,20160331:1200,16.0,13.1,70.0,10.6
3925,20160331:1200,17.0,14.4,74.0,12.3
15752,20160331:1300,16.9,12.8,60.0,9.1
3925,20160331:1300,18.4,14.8,66.0,11.9
15752,20160331:1400,16.4,13.2,68.0,10.5
3925,20160331:1400,20.9,14.2,44.0,8.2
15752,20160331:1500,16.6,13.6,70.0,11.1
3925,20160331:1500,21.3,14.8,46.0,9.2
15752,20160331:1600,15.6,13.5,78.0,11.8
3925,20160331:1600,20.6,14.8,50.0,9.8
15752,20160331:1700,15.0,13.3,82.0,12.0
3925,20160331:1700,19.7,14.9,57.0,11.0
15752,20160331:1800,14.8,13.5,86.0,12.5
3925,20160331:1800,17.5,14.8,73.0,12.6
15752,20160331:1900,14.8,13.6,87.0,12.7
3925,20160331:1900,16.0,14.0,79.0,12.4
15752,20160331:2000,14.7,13.6,88.0,12.7
3925,20160331:2000,15.1,13.5,83.0,12.2
15752,20160331:2100,14.8,13.5,86.0,12.5
3925,20160331:2100,14.6,13.2,84.0,11.9
15752,20160331:2200,14.9,13.7,87.0,12.8
3925,20160331:2200,14.5,13.2,85.0,12.0
15752,20160331:2300,14.8,13.7,88.0,12.8
3925,20160331:2300,14.6,13.2,85.0,12.1
15752,20160401:0000,14.8,13.6,87.0,12.7
3925,20160401:0000,14.2,13.0,87.0,12.1
15752,20160401:0100,14.7,13.5,87.0,12.6
3925,20160401:0100,14.1,13.0,87.0,12.0
15752,20160401:0200,14.4,13.4,89.0,12.6
3925,20160401:0200,14.2,12.8,84.0,11.5
15752,20160401:0300,14.1,13.2,90.0,12.5
3925,20160401:0300,13.8,12.8,89.0,12.0
15752,20160401:0400,13.9,13.3,93.0,12.8
3925,20160401:0400,13.2,12.5,92.0,11.9
15752,20160401:0500,13.7,13.2,94.0,12.8
3925,20160401:0500,13.1,12.5,93.0,12.0
15752,20160401:0600,14.0,13.3,92.0,12.7
3925,20160401:0600,12.8,12.2,93.0,11.7
15752,20160401:0700,13.7,12.9,91.0,12.3
3925,20160401:0700,12.7,12.2,94.0,11.8
15752,20160401:0800,14.4,13.5,90.0,12.8
3925,20160401:0800,12.8,12.4,95.0,12.0
15752,20160401:0900,15.6,14.3,86.0,13.3
3925,20160401:0900,13.5,13.1,95.0,12.7
15752,20160401:1000,16.2,14.5,82.0,13.1
3925,20160401:1000,14.3,13.8,94.0,13.4
15752,20160401:1100,16.8,14.6,78.0,13.0
3925,20160401:1100,16.0,15.0,89.0,14.2
15752,20160401:1200,16.0,14.3,82.0,12.9
3925,20160401:1200,16.8,15.5,87.0,14.6
3925,20160401:1300,16.8,15.5,87.0,14.6
3925,20160401:1400,16.4,15.2,87.0,14.2
3925,20160401:1500,16.6,15.6,89.0,14.8
3925,20160401:1600,16.6,15.7,90.0,15.0
3925,20160401:1700,16.0,15.3,92.0,14.7
3925,20160401:1800,15.0,14.5,94.0,14.1
3925,20160401:1900,14.9,14.5,95.0,14.1
3925,20160401:2000,14.6,14.2,95.0,13.8
3925,20160401:2100,14.3,13.9,95.0,13.5
3925,20160401:2200,14.3,13.8,94.0,13.4
3925,20160401:2300,13.8,13.3,94.0,12.9
3925,20160402:0000,13.6,13.3,96.0,13.0
3925,20160402:0100,13.7,13.3,95.0,12.9
3925,20160402:0200,13.3,13.0,96.0,12.7
3925,20160402:0300,13.2,13.0,97.0,12.7
3925,20160402:0400,13.0,12.8,97.0,12.5
3925,20160402:0500,12.8,12.6,98.0,12.5
3925,20160402:0600,13.0,12.8,98.0,12.7
3925,20160402:0700,13.3,13.1,98.0,13.0
3925,20160402:0800,13.6,13.4,98.0,13.3
3925,20160402:0900,14.0,13.8,98.0,13.7
3925,20160402:1000,14.7,14.5,98.0,14.4
3925,20160402:1100,16.3,15.6,92.0,15.0
3925,20160402:1200,16.1,15.5,94.0,15.1
3925,20160402:1300,16.7,15.7,90.0,15.1
3925,20160402:1400,17.6,16.2,86.0,15.2
3925,20160402:1500,16.4,15.8,94.0,15.4
3925,20160402:1600,17.0,16.4,94.0,16.0
3925,20160402:1700,17.2,16.5,93.0,16.1
3925,20160402:1800,17.0,16.5,95.0,16.2
3925,20160402:1900,16.6,16.3,97.0,16.1
3925,20160402:2000,16.6,16.3,97.0,16.1
3925,20160402:2100,16.5,16.3,98.0,16.2
3925,20160402:2200,16.3,16.1,98.0,16.0
3925,20160402:2300,16.0,15.8,98.0,15.7
3925,20160403:0000,15.9,15.8,99.0,15.7
3925,20160403:0100,15.2,15.0,98.0,14.9
3925,20160403:0200,15.0,14.9,99.0,14.8
3925,20160403:0300,15.0,14.9,99.0,14.8
3925,20160403:0400,15.1,15.0,99.0,14.9
3925,20160403:0500,14.7,14.5,98.0,14.4
3925,20160403:0600,14.8,14.6,98.0,14.5
3925,20160403:0700,14.7,14.5,98.0,14.4
3925,20160403:0800,15.3,15.1,98.0,15.0
3925,20160403:0900,16.8,16.5,97.0,16.3
3925,20160403:1000,18.1,16.5,84.0,15.4
3925,20160403:1100,17.9,16.9,90.0,16.3
3925,20160403:1200,19.8,18.3,86.0,17.4
3925,20160403:1300,20.5,18.0,77.0,16.3
3925,20160403:1400,20.1,16.8,70.0,14.5
3925,20160403:1500,19.0,16.1,73.0,14.1
3925,20160403:1600,18.7,16.5,79.0,15.0
3925,20160403:1700,17.0,15.8,88.0,15.0
3925,20160403:1800,15.8,15.3,95.0,15.0
3925,20160403:1900,15.5,15.1,96.0,14.9
3925,20160403:2000,14.2,13.9,96.0,13.6
3925,20160403:2100,14.1,13.6,94.0,13.2
3925,20160403:2200,13.7,12.5,86.0,11.4
3925,20160403:2300,12.4,11.6,90.0,10.8
3925,20160404:0000,11.2,10.7,93.0,10.1
3925,20160404:0100,10.2,9.9,96.0,9.6
3925,20160404:0200,10.2,9.9,96.0,9.6
3925,20160404:0300,10.4,10.2,97.0,9.9
3925,20160404:0400,10.7,10.5,97.0,10.3
3925,20160404:0500,10.3,10.1,97.0,9.8
3925,20160404:0600,9.9,9.6,96.0,9.3
3925,20160404:0700,9.2,8.8,95.0,8.5
3925,20160404:0800,9.3,8.9,94.0,8.4
3925,20160404:0900,11.0,10.1,88.0,9.1
3925,20160404:1000,14.2,11.4,69.0,8.6
