Station,Date(NZST),Tair(C),Twet(C),RH(%),Tdew(C)
3925,20190518:0300,5.3,5.1,96.0,4.7
15752,20190518:0400,7.6,5.8,75.0,3.5
3925,20190518:0400,4.7,4.5,96.0,4.1
15752,20190518:0500,7.8,6.2,77.0,4.0
3925,20190518:0500,5.0,4.8,97.0,4.6
15752,20190518:0600,7.2,5.9,81.0,4.2
3925,20190518:0600,5.1,4.9,97.0,4.7
15752,20190518:0700,10.7,7.8,64.0,4.2
3925,20190518:0700,5.4,5.2,97.0,5.0
15752,20190518:0800,10.5,7.6,64.0,4.0
3925,20190518:0800,5.6,5.4,97.0,5.2
15752,20190518:0900,13.5,9.4,55.0,4.7
3925,20190518:0900,5.8,5.6,97.0,5.4
15752,20190518:1000,12.8,9.2,59.0,5.0
3925,20190518:1000,6.8,6.6,97.0,6.4
15752,20190518:1100,16.0,11.0,50.0,5.6
3925,20190518:1100,8.2,7.9,95.0,7.5
15752,20190518:1200,16.8,11.5,49.0,6.1
3925,20190518:1200,9.8,9.1,91.0,8.4
15752,20190518:1300,17.1,11.7,48.0,6.0
3925,20190518:1300,12.0,10.7,84.0,9.4
15752,20190518:1400,16.7,11.7,51.0,6.5
3925,20190518:1400,13.2,11.6,81.0,10.0
15752,20190518:1500,13.6,11.6,77.0,9.6
3925,20190518:1500,12.7,11.5,86.0,10.4
15752,20190518:1600,12.6,11.4,86.0,10.3
3925,20190518:1600,11.9,11.1,90.0,10.3
15752,20190518:1700,11.8,10.6,85.0,9.4
3925,20190518:1700,11.6,11.0,92.0,10.4
15752,20190518:1800,11.6,10.0,80.0,8.3
3925,20190518:1800,11.3,10.8,94.0,10.4
15752,20190518:1900,11.2,9.7,81.0,8.1
3925,20190518:1900,11.0,10.6,95.0,10.2
15752,20190518:2000,10.4,9.2,85.0,8.0
3925,20190518:2000,10.8,10.4,95.0,10.0
15752,20190518:2100,10.2,8.6,79.0,6.7
3925,20190518:2100,10.6,10.3,96.0,10.0
15752,20190518:2200,10.2,8.2,75.0,6.0
3925,20190518:2200,10.4,10.1,96.0,9.8
15752,20190518:2300,10.0,7.3,66.0,4.0
3925,20190518:2300,10.2,9.9,96.0,9.6
15752,20190519:0000,11.4,7.8,57.0,3.2
3925,20190519:0000,10.2,9.9,96.0,9.6
15752,20190519:0100,11.3,8.5,66.0,5.2
3925,20190519:0100,10.1,9.9,97.0,9.7
15752,20190519:0200,10.2,8.1,73.0,5.6
3925,20190519:0200,10.0,9.8,97.0,9.6
15752,20190519:0300,10.6,8.2,70.0,5.4
3925,20190519:0300,10.0,9.8,97.0,9.6
15752,20190519:0400,10.1,8.0,73.0,5.5
3925,20190519:0400,9.5,9.2,96.0,8.9
15752,20190519:0500,8.7,7.5,84.0,6.2
3925,20190519:0500,9.2,8.7,93.0,8.1
15752,20190519:0600,9.0,7.4,79.0,5.6
3925,20190519:0600,9.2,8.8,95.0,8.5
15752,20190519:0700,8.2,6.7,79.0,4.8
3925,20190519:0700,9.3,8.7,92.0,8.1
15752,20190519:0800,8.2,6.2,72.0,3.5
3925,20190519:0800,9.0,8.5,93.0,7.9
15752,20190519:0900,8.4,6.4,72.0,3.7
3925,20190519:0900,9.4,9.0,94.0,8.5
15752,20190519:1000,8.9,7.0,74.0,4.5
3925,20190519:1000,10.4,9.8,92.0,9.2
15752,20190519:1100,9.5,7.4,72.0,4.7
3925,20190519:1100,11.7,10.2,82.0,8.7
15752,20190519:1200,10.1,7.6,68.0,4.5
3925,20190519:1200,10.7,10.0,91.0,9.3
15752,20190519:1300,10.0,7.7,71.0,5.0
3925,20190519:1300,11.7,10.0,79.0,8.2
15752,20190519:1400,10.6,8.1,69.0,5.2
3925,20190519:1400,12.3,9.7,70.0,7.0
15752,20190519:1500,10.4,8.1,71.0,5.4
3925,20190519:1500,10.9,9.6,83.0,8.1
15752,20190519:1600,10.6,7.9,66.0,4.5
3925,20190519:1600,10.6,8.9,79.0,7.1
15752,20190519:1700,10.8,7.7,62.0,3.8
3925,20190519:1700,10.2,8.6,80.0,6.9
15752,20190519:1800,10.8,7.5,60.0,3.4
3925,20190519:1800,9.1,8.3,89.0,7.4
15752,20190519:1900,11.2,7.8,59.0,3.5
3925,20190519:1900,9.0,8.4,92.0,7.8
15752,20190519:2000,11.0,7.5,58.0,3.1
3925,20190519:2000,8.9,8.5,94.0,8.0
15752,20190519:2100,10.8,7.4,58.0,2.9
3925,20190519:2100,8.8,8.4,95.0,8.1
15752,20190519:2200,11.7,7.9,55.0,3.0
3925,20190519:2200,8.6,8.2,95.0,7.8
15752,20190519:2300,11.5,7.6,54.0,2.5
3925,20190519:2300,8.6,8.2,94.0,7.7
15752,20190520:0000,11.9,8.1,56.0,3.4
3925,20190520:0000,8.5,8.2,95.0,7.8
15752,20190520:0100,11.8,8.2,58.0,3.8
3925,20190520:0100,8.4,8.1,95.0,7.7
15752,20190520:0200,11.9,8.4,59.0,4.2
3925,20190520:0200,8.2,7.9,96.0,7.6
15752,20190520:0300,12.1,8.3,56.0,3.6
3925,20190520:0300,8.3,8.0,96.0,7.7
15752,20190520:0400,11.8,8.7,63.0,5.0
3925,20190520:0400,8.2,7.9,95.0,7.5
15752,20190520:0500,11.6,9.0,69.0,6.1
3925,20190520:0500,8.2,7.9,96.0,7.6
15752,20190520:0600,11.8,9.3,70.0,6.5
3925,20190520:0600,8.6,8.0,92.0,7.4
15752,20190520:0700,11.8,9.4,71.0,6.7
3925,20190520:0700,8.0,7.5,93.0,6.9
15752,20190520:0800,11.4,9.3,74.0,7.0
3925,20190520:0800,7.0,6.7,95.0,6.3
15752,20190520:0900,11.7,9.5,73.0,7.0
3925,20190520:0900,7.1,6.8,96.0,6.5
15752,20190520:1000,12.1,9.7,72.0,7.2
3925,20190520:1000,7.7,7.5,97.0,7.3
15752,20190520:1100,12.7,10.0,69.0,7.2
3925,20190520:1100,8.3,8.1,97.0,7.9
15752,20190520:1200,13.2,10.4,68.0,7.4
3925,20190520:1200,10.6,10.0,92.0,9.4
15752,20190520:1300,12.7,10.3,72.0,7.8
3925,20190520:1300,14.0,10.6,63.0,7.1
15752,20190520:1400,13.1,10.0,65.0,6.7
3925,20190520:1400,13.4,9.8,60.0,5.8
15752,20190520:1500,12.9,10.1,68.0,7.2
3925,20190520:1500,13.2,9.8,62.0,6.1
15752,20190520:1600,12.9,10.3,70.0,7.6
3925,20190520:1600,13.5,10.1,62.0,6.4
15752,20190520:1700,12.4,10.1,73.0,7.7
3925,20190520:1700,11.5,8.8,68.0,5.8
15752,20190520:1800,11.6,9.5,75.0,7.3
3925,20190520:1800,8.4,7.1,82.0,5.5
15752,20190520:1900,11.2,9.3,77.0,7.3
3925,20190520:1900,7.0,6.3,89.0,5.3
15752,20190520:2000,10.8,9.0,78.0,7.1
3925,20190520:2000,6.7,6.2,93.0,5.7
15752,20190520:2100,10.5,9.0,81.0,7.4
3925,20190520:2100,7.0,6.6,94.0,6.1
15752,20190520:2200,9.9,8.5,82.0,7.0
3925,20190520:2200,7.9,7.4,93.0,6.8
15752,20190520:2300,9.5,8.3,84.0,6.9
3925,20190520:2300,8.0,7.3,90.0,6.5
15752,20190521:0000,7.8,6.9,87.0,5.8
3925,20190521:0000,8.3,7.5,89.0,6.6
15752,20190521:0100,6.4,5.7,90.0,4.9
3925,20190521:0100,8.1,7.4,90.0,6.6
15752,20190521:0200,6.5,6.0,93.0,5.5
3925,20190521:0200,7.9,7.3,91.0,6.5
15752,20190521:0300,5.2,4.8,94.0,4.3
3925,20190521:0300,7.6,7.1,93.0,6.6
15752,20190521:0400,7.0,6.7,95.0,6.3
3925,20190521:0400,7.1,6.7,94.0,6.2
15752,20190521:0500,6.5,6.0,92.0,5.3
3925,20190521:0500,6.8,6.5,95.0,6.1
15752,20190521:0600,5.8,5.4,93.0,4.8
3925,20190521:0600,5.9,5.6,95.0,5.2
15752,20190521:0700,4.9,4.5,94.0,4.0
3925,20190521:0700,6.1,5.8,96.0,5.5
15752,20190521:0800,3.6,3.3,94.0,2.7
3925,20190521:0800,5.8,5.6,96.0,5.2
15752,20190521:0900,7.0,6.7,95.0,6.3
3925,20190521:0900,6.0,5.8,96.0,5.4
15752,20190521:1000,8.5,7.9,92.0,7.3
3925,20190521:1000,6.8,6.5,95.0,6.1
15752,20190521:1100,11.5,9.2,72.0,6.7
3925,20190521:1100,8.9,8.0,88.0,7.0
15752,20190521:1200,12.1,9.3,67.0,6.2
3925,20190521:1200,12.2,10.2,76.0,8.1
15752,20190521:1300,12.7,10.0,69.0,7.2
3925,20190521:1300,13.5,11.0,72.0,8.6
15752,20190521:1400,13.3,10.4,67.0,7.3
3925,20190521:1400,15.0,11.5,63.0,8.0
15752,20190521:1500,13.5,10.5,66.0,7.3
3925,20190521:1500,15.0,11.6,64.0,8.3
15752,20190521:1600,13.6,10.5,66.0,7.4
3925,20190521:1600,13.8,10.7,66.0,7.6
15752,20190521:1700,11.6,9.5,75.0,7.3
3925,20190521:1700,11.5,9.5,76.0,7.4
15752,20190521:1800,10.0,8.7,83.0,7.3
3925,20190521:1800,8.6,7.7,88.0,6.7
15752,20190521:1900,9.3,8.3,86.0,7.1
3925,20190521:1900,7.9,7.2,90.0,6.4
15752,20190521:2000,8.8,7.9,87.0,6.8
3925,20190521:2000,7.2,6.6,91.0,5.8
15752,20190521:2100,8.6,7.7,87.0,6.6
3925,20190521:2100,7.1,6.6,92.0,5.9
15752,20190521:2200,8.6,7.7,87.0,6.6
3925,20190521:2200,6.6,5.9,90.0,5.1
15752,20190521:2300,8.6,7.7,88.0,6.7
3925,20190521:2300,6.4,5.8,91.0,5.1
15752,20190522:0000,7.5,6.7,89.0,5.8
3925,20190522:0000,6.3,5.6,90.0,4.8
15752,20190522:0100,5.6,5.0,91.0,4.3
3925,20190522:0100,6.1,5.4,89.0,4.4
15752,20190522:0200,6.0,5.6,93.0,5.0
3925,20190522:0200,6.1,5.4,89.0,4.4
15752,20190522:0300,5.6,5.2,94.0,4.7
3925,20190522:0300,6.2,5.4,88.0,4.4
15752,20190522:0400,5.7,5.3,93.0,4.7
3925,20190522:0400,6.3,5.5,88.0,4.5
15752,20190522:0500,6.0,5.6,94.0,5.1
3925,20190522:0500,6.6,5.8,88.0,4.8
15752,20190522:0600,7.1,6.8,95.0,6.4
3925,20190522:0600,5.9,5.2,89.0,4.2
15752,20190522:0700,7.2,6.9,95.0,6.5
3925,20190522:0700,5.3,4.7,90.0,3.8
15752,20190522:0800,7.8,7.4,94.0,6.9
3925,20190522:0800,5.1,4.5,91.0,3.8
15752,20190522:0900,8.6,8.0,92.0,7.4
3925,20190522:0900,6.0,5.4,90.0,4.5
15752,20190522:1000,9.2,8.2,87.0,7.2
3925,20190522:1000,7.6,6.4,83.0,4.9
15752,20190522:1100,12.1,9.7,72.0,7.2
3925,20190522:1100,8.3,6.9,81.0,5.2
15752,20190522:1200,15.3,11.8,63.0,8.3
3925,20190522:1200,9.4,7.9,80.0,6.1
15752,20190522:1300,15.7,11.8,60.0,8.0
3925,20190522:1300,12.2,9.7,70.0,6.9
15752,20190522:1400,13.8,11.3,72.0,8.9
3925,20190522:1400,11.8,9.4,71.0,6.7
15752,20190522:1500,14.7,11.0,61.0,7.3
3925,20190522:1500,13.1,10.3,68.0,7.3
15752,20190522:1600,16.4,11.9,55.0,7.4
3925,20190522:1600,13.4,10.8,71.0,8.3
15752,20190522:1700,13.3,10.5,68.0,7.5
3925,20190522:1700,12.5,10.6,78.0,8.8
15752,20190522:1800,10.7,8.9,77.0,6.9
3925,20190522:1800,11.7,10.3,83.0,8.9
15752,20190522:1900,10.0,8.9,85.0,7.6
3925,20190522:1900,10.9,9.8,86.0,8.7
15752,20190522:2000,11.6,10.4,85.0,9.2
3925,20190522:2000,10.7,9.8,88.0,8.8
15752,20190522:2100,10.8,9.8,87.0,8.7
3925,20190522:2100,10.5,9.6,88.0,8.6
15752,20190522:2200,12.1,10.8,84.0,9.5
3925,20190522:2200,10.2,9.4,90.0,8.6
15752,20190522:2300,12.0,10.3,80.0,8.7
3925,20190522:2300,10.1,9.4,91.0,8.7
15752,20190523:0000,12.4,10.2,74.0,7.9
3925,20190523:0000,9.6,9.0,92.0,8.4
15752,20190523:0100,12.3,10.3,76.0,8.2
3925,20190523:0100,8.9,8.3,92.0,7.7
15752,20190523:0200,12.4,10.1,73.0,7.7
3925,20190523:0200,8.0,7.5,93.0,6.9
15752,20190523:0300,11.2,9.0,73.0,6.6
3925,20190523:0300,6.8,6.5,95.0,6.1
15752,20190523:0400,12.1,9.2,66.0,6.0
3925,20190523:0400,7.1,6.8,96.0,6.5
15752,20190523:0500,10.7,8.4,71.0,5.7
3925,20190523:0500,7.6,7.3,96.0,7.0
15752,20190523:0600,12.2,9.8,72.0,7.3
3925,20190523:0600,8.1,7.9,97.0,7.7
15752,20190523:0700,10.2,8.3,76.0,6.2
3925,20190523:0700,8.6,8.3,96.0,8.0
15752,20190523:0800,8.8,7.4,81.0,5.7
3925,20190523:0800,8.6,8.2,95.0,7.8
15752,20190523:0900,9.5,8.3,84.0,6.9
3925,20190523:0900,8.6,8.2,94.0,7.7
15752,20190523:1000,11.8,10.1,79.0,8.3
3925,20190523:1000,9.9,9.0,88.0,8.0
15752,20190523:1100,13.7,11.0,70.0,8.4
3925,20190523:1100,10.2,9.4,89.0,8.5
15752,20190523:1200,14.2,11.4,69.0,8.6
3925,20190523:1200,12.2,10.7,82.0,9.2
15752,20190523:1300,13.6,11.2,73.0,8.9
3925,20190523:1300,14.4,11.7,71.0,9.2
15752,20190523:1400,14.1,11.4,70.0,8.7
3925,20190523:1400,14.7,12.1,72.0,9.7
15752,20190523:1500,14.5,11.5,68.0,8.7
3925,20190523:1500,14.8,11.8,68.0,9.0
15752,20190523:1600,13.7,10.8,68.0,7.9
3925,20190523:1600,14.0,11.4,71.0,8.8
15752,20190523:1700,12.6,10.5,75.0,8.3
3925,20190523:1700,13.7,11.3,73.0,9.0
15752,20190523:1800,11.1,9.8,84.0,8.5
3925,20190523:1800,11.4,10.0,83.0,8.6
15752,20190523:1900,10.2,9.2,87.0,8.1
3925,20190523:1900,9.8,9.0,89.0,8.1
15752,20190523:2000,9.9,9.1,89.0,8.2
3925,20190523:2000,8.0,7.5,93.0,6.9
15752,20190523:2100,9.8,9.1,91.0,8.4
3925,20190523:2100,7.3,7.0,95.0,6.6
15752,20190523:2200,9.3,8.6,91.0,7.9
3925,20190523:2200,7.4,7.1,96.0,6.8
15752,20190523:2300,8.8,8.2,91.0,7.4
3925,20190523:2300,6.9,6.6,96.0,6.3
15752,20190524:0000,8.0,7.3,90.0,6.5
3925,20190524:0000,7.2,6.9,96.0,6.6
15752,20190524:0100,8.1,7.4,90.0,6.6
3925,20190524:0100,7.8,7.6,97.0,7.4
15752,20190524:0200,7.2,6.6,91.0,5.8
3925,20190524:0200,7.6,7.3,96.0,7.0
15752,20190524:0300,6.8,6.1,90.0,5.3
3925,20190524:0300,7.4,7.0,94.0,6.5
15752,20190524:0400,6.4,5.7,90.0,4.9
3925,20190524:0400,7.1,6.7,94.0,6.2
15752,20190524:0500,6.1,5.6,92.0,4.9
3925,20190524:0500,7.2,6.7,93.0,6.2
15752,20190524:0600,6.5,5.8,90.0,5.0
3925,20190524:0600,7.2,6.7,93.0,6.2
15752,20190524:0700,5.5,4.9,90.0,4.0
3925,20190524:0700,7.4,6.9,92.0,6.2
15752,20190524:0800,4.5,4.0,91.0,3.2
3925,20190524:0800,7.4,6.9,92.0,6.2
15752,20190524:0900,6.8,6.4,94.0,5.9
3925,20190524:0900,7.6,6.8,89.0,5.9
15752,20190524:1000,8.5,8.2,95.0,7.8
3925,20190524:1000,7.6,6.8,89.0,5.9
15752,20190524:1100,9.9,9.1,90.0,8.3
3925,20190524:1100,10.0,8.6,82.0,7.1
15752,20190524:1200,11.8,10.4,83.0,9.0
3925,20190524:1200,13.0,10.5,71.0,7.9
15752,20190524:1300,13.8,11.4,73.0,9.1
3925,20190524:1300,14.6,11.2,64.0,7.9
15752,20190524:1400,15.0,11.4,62.0,7.8
3925,20190524:1400,13.9,9.9,57.0,5.6
15752,20190524:1500,14.5,11.3,66.0,8.2
3925,20190524:1500,14.3,10.0,54.0,5.1
15752,20190524:1600,15.0,11.5,63.0,8.0
3925,20190524:1600,12.7,9.7,65.0,6.3
15752,20190524:1700,12.0,10.0,76.0,7.9
3925,20190524:1700,10.3,8.6,78.0,6.7
15752,20190524:1800,11.5,9.5,76.0,7.4
3925,20190524:1800,8.3,7.2,85.0,5.9
15752,20190524:1900,11.2,8.8,71.0,6.2
3925,20190524:1900,8.3,7.3,86.0,6.1
15752,20190524:2000,9.0,7.7,82.0,6.1
3925,20190524:2000,8.2,7.2,86.0,6.0
15752,20190524:2100,9.7,8.9,89.0,8.0
3925,20190524:2100,7.7,6.9,88.0,5.8
15752,20190524:2200,9.3,8.3,87.0,7.3
3925,20190524:2200,7.4,6.8,91.0,6.0
15752,20190524:2300,8.4,7.5,87.0,6.4
3925,20190524:2300,7.2,6.5,90.0,5.7
15752,20190525:0000,7.4,6.6,89.0,5.7
3925,20190525:0000,7.4,6.8,91.0,6.0
15752,20190525:0100,9.4,7.7,77.0,5.6
3925,20190525:0100,7.2,6.7,93.0,6.2
15752,20190525:0200,7.5,6.2,81.0,4.5
3925,20190525:0200,7.4,7.0,94.0,6.5
15752,20190525:0300,8.0,7.0,86.0,5.8
3925,20190525:0300,7.3,7.0,95.0,6.6
15752,20190525:0400,7.5,6.7,88.0,5.7
3925,20190525:0400,7.5,7.2,95.0,6.8
15752,20190525:0500,8.4,7.4,86.0,6.2
3925,20190525:0500,7.7,7.4,95.0,7.0
15752,20190525:0600,11.0,8.8,73.0,6.4
3925,20190525:0600,7.6,7.3,96.0,7.0
15752,20190525:0700,11.4,8.9,70.0,6.1
3925,20190525:0700,7.5,7.2,96.0,6.9
15752,20190525:0800,11.9,8.9,65.0,5.6
3925,20190525:0800,7.5,7.2,96.0,6.9
15752,20190525:0900,12.6,9.2,61.0,5.3
3925,20190525:0900,7.7,7.4,96.0,7.1
15752,20190525:1000,15.8,10.8,50.0,5.4
3925,20190525:1000,8.4,8.1,96.0,7.8
15752,20190525:1100,16.2,11.5,53.0,6.6
3925,20190525:1100,9.3,8.8,93.0,8.2
15752,20190525:1200,17.3,11.6,46.0,5.6
3925,20190525:1200,11.5,10.4,86.0,9.3
15752,20190525:1300,18.6,12.2,42.0,5.5
3925,20190525:1300,11.3,10.3,87.0,9.2
15752,20190525:1400,17.8,12.1,47.0,6.4
3925,20190525:1400,12.2,11.0,86.0,9.9
15752,20190525:1500,17.2,12.1,51.0,7.0
3925,20190525:1500,12.6,11.2,83.0,9.8
15752,20190525:1600,15.8,11.7,58.0,7.6
3925,20190525:1600,12.6,11.1,82.0,9.6
15752,20190525:1700,15.3,11.4,60.0,7.6
3925,20190525:1700,12.4,11.1,84.0,9.8
15752,20190525:1800,14.7,11.0,61.0,7.3
3925,20190525:1800,10.2,9.6,92.0,9.0
15752,20190525:1900,13.6,10.5,66.0,7.4
3925,20190525:1900,9.5,9.0,93.0,8.4
15752,20190525:2000,13.4,10.5,67.0,7.4
3925,20190525:2000,9.7,9.3,94.0,8.8
15752,20190525:2100,14.2,10.2,57.0,5.8
3925,20190525:2100,9.5,9.1,94.0,8.6
15752,20190525:2200,13.5,9.6,57.0,5.2
3925,20190525:2200,9.3,8.8,93.0,8.2
15752,20190525:2300,15.8,10.5,47.0,4.5
3925,20190525:2300,9.5,8.9,92.0,8.3
15752,20190526:0000,13.9,9.9,57.0,5.6
3925,20190526:0000,9.2,8.7,93.0,8.1
15752,20190526:0100,13.1,9.7,62.0,6.0
3925,20190526:0100,9.1,8.6,93.0,8.0
15752,20190526:0200,12.1,9.2,66.0,6.0
3925,20190526:0200,8.8,8.3,93.0,7.7
15752,20190526:0300,14.9,10.7,56.0,6.2
3925,20190526:0300,8.4,8.0,94.0,7.5
15752,20190526:0400,14.5,10.4,56.0,5.9
3925,20190526:0400,7.8,7.5,96.0,7.2
15752,20190526:0500,14.4,10.6,59.0,6.5
3925,20190526:0500,7.0,6.7,96.0,6.4
15752,20190526:0600,14.2,10.5,60.0,6.6
3925,20190526:0600,6.5,6.3,97.0,6.1
15752,20190526:0700,12.5,9.4,64.0,5.9
3925,20190526:0700,6.4,6.2,97.0,6.0
15752,20190526:0800,15.3,10.9,55.0,6.3
3925,20190526:0800,6.4,6.2,97.0,6.0
15752,20190526:0900,15.7,11.1,53.0,6.2
3925,20190526:0900,6.4,6.2,97.0,6.0
15752,20190526:1000,15.0,11.0,58.0,6.8
3925,20190526:1000,7.0,6.9,98.0,6.7
15752,20190526:1100,17.0,11.7,49.0,6.2
3925,20190526:1100,8.1,8.0,98.0,7.8
15752,20190526:1200,17.1,11.9,50.0,6.6
3925,20190526:1200,9.0,8.8,97.0,8.6
15752,20190526:1300,14.1,11.7,73.0,9.3
3925,20190526:1300,12.2,11.0,85.0,9.8
15752,20190526:1400,14.1,12.4,81.0,10.9
3925,20190526:1400,14.4,12.3,77.0,10.4
15752,20190526:1500,16.0,13.5,74.0,11.4
3925,20190526:1500,14.5,12.3,76.0,10.3
15752,20190526:1600,15.5,12.7,71.0,10.3
3925,20190526:1600,13.7,11.9,80.0,10.3
15752,20190526:1700,14.7,12.0,71.0,9.5
3925,20190526:1700,14.0,11.8,76.0,9.8
15752,20190526:1800,14.5,11.8,71.0,9.3
3925,20190526:1800,11.1,10.2,89.0,9.4
15752,20190526:1900,14.5,11.7,70.0,9.1
3925,20190526:1900,9.6,9.0,92.0,8.4
15752,20190526:2000,14.5,11.5,68.0,8.7
3925,20190526:2000,8.1,7.6,93.0,7.1
15752,20190526:2100,12.6,10.8,79.0,9.1
3925,20190526:2100,7.7,7.4,95.0,7.0
15752,20190526:2200,11.1,9.8,84.0,8.5
3925,20190526:2200,8.8,8.6,97.0,8.4
15752,20190526:2300,11.4,10.1,84.0,8.8
3925,20190526:2300,8.4,8.2,97.0,8.0
15752,20190527:0000,10.5,9.5,87.0,8.4
3925,20190527:0000,8.8,8.6,97.0,8.4
15752,20190527:0100,12.0,10.8,85.0,9.6
3925,20190527:0100,9.0,8.8,97.0,8.6
15752,20190527:0200,11.7,10.2,82.0,8.7
3925,20190527:0200,9.3,9.1,97.0,8.9
15752,20190527:0300,11.4,9.5,77.0,7.5
3925,20190527:0300,9.2,9.0,97.0,8.8
15752,20190527:0400,12.3,10.3,76.0,8.2
3925,20190527:0400,8.8,8.6,97.0,8.4
15752,20190527:0500,11.6,9.8,78.0,7.9
3925,20190527:0500,8.8,8.6,97.0,8.4
15752,20190527:0600,15.4,11.3,58.0,7.2
3925,20190527:0600,8.8,8.6,97.0,8.4
15752,20190527:0700,15.6,11.2,55.0,6.6
3925,20190527:0700,9.0,8.8,97.0,8.6
15752,20190527:0800,15.4,11.1,56.0,6.7
3925,20190527:0800,8.8,8.6,97.0,8.4
15752,20190527:0900,16.3,11.5,52.0,6.5
3925,20190527:0900,9.5,9.4,98.0,9.2
15752,20190527:1000,14.2,11.8,74.0,9.6
3925,20190527:1000,12.2,11.9,96.0,11.6
15752,20190527:1100,13.8,11.8,78.0,10.0
3925,20190527:1100,14.0,12.8,86.0,11.7
15752,20190527:1200,14.0,11.7,74.0,9.5
3925,20190527:1200,13.8,12.2,82.0,10.8
15752,20190527:1300,13.3,11.6,80.0,9.9
3925,20190527:1300,14.1,12.7,84.0,11.5
15752,20190527:1400,13.4,11.9,83.0,10.6
3925,20190527:1400,14.8,13.0,80.0,11.4
15752,20190527:1500,12.9,11.7,86.0,10.6
3925,20190527:1500,14.0,12.5,83.0,11.2
15752,20190527:1600,12.6,11.5,87.0,10.5
3925,20190527:1600,13.6,12.2,84.0,11.0
15752,20190527:1700,12.2,11.2,88.0,10.3
3925,20190527:1700,13.2,11.9,85.0,10.8
15752,20190527:1800,12.1,10.9,86.0,9.8
3925,20190527:1800,12.8,11.5,85.0,10.4
15752,20190527:1900,11.9,10.8,87.0,9.8
3925,20190527:1900,12.3,11.4,89.0,10.6
15752,20190527:2000,12.1,11.1,88.0,10.2
3925,20190527:2000,11.6,11.0,93.0,10.5
15752,20190527:2100,11.8,11.2,92.0,10.5
3925,20190527:2100,11.9,11.1,90.0,10.3
15752,20190527:2200,12.1,11.1,88.0,10.2
3925,20190527:2200,11.4,11.0,95.0,10.6
15752,20190527:2300,11.9,10.7,85.0,9.5
3925,20190527:2300,11.2,10.8,95.0,10.4
15752,20190528:0000,12.5,10.5,77.0,8.6
3925,20190528:0000,11.3,10.8,94.0,10.4
15752,20190528:0100,13.5,10.6,68.0,7.7
3925,20190528:0100,11.2,10.9,96.0,10.6
15752,20190528:0200,13.3,10.6,69.0,7.7
3925,20190528:0200,12.6,11.9,92.0,11.3
15752,20190528:0300,13.4,10.6,68.0,7.6
3925,20190528:0300,13.0,12.0,88.0,11.1
15752,20190528:0400,12.1,10.2,77.0,8.2
3925,20190528:0400,12.2,11.6,93.0,11.1
15752,20190528:0500,11.9,10.4,82.0,8.9
3925,20190528:0500,11.8,11.4,95.0,11.0
15752,20190528:0600,11.9,10.2,79.0,8.4
3925,20190528:0600,12.0,11.7,96.0,11.4
15752,20190528:0700,11.3,10.1,85.0,8.9
3925,20190528:0700,12.2,11.8,95.0,11.4
15752,20190528:0800,11.4,9.9,82.0,8.5
3925,20190528:0800,12.4,11.6,90.0,10.8
15752,20190528:0900,11.2,10.1,86.0,9.0
3925,20190528:0900,11.8,11.3,94.0,10.9
15752,20190528:1000,12.1,10.3,78.0,8.4
3925,20190528:1000,11.8,11.3,94.0,10.9
15752,20190528:1100,12.8,10.6,75.0,8.5
3925,20190528:1100,12.8,12.0,90.0,11.2
15752,20190528:1200,13.4,10.7,70.0,8.1
3925,20190528:1200,12.7,12.0,92.0,11.4
15752,20190528:1300,13.8,11.2,71.0,8.6
3925,20190528:1300,13.0,12.3,92.0,11.7
15752,20190528:1400,12.7,10.8,78.0,9.0
3925,20190528:1400,13.3,12.4,89.0,11.5
15752,20190528:1500,13.4,11.2,75.0,9.1
3925,20190528:1500,12.5,11.9,93.0,11.4
15752,20190528:1600,12.5,10.9,81.0,9.3
3925,20190528:1600,11.9,11.5,95.0,11.1
15752,20190528:1700,12.1,10.8,84.0,9.5
3925,20190528:1700,11.6,11.3,96.0,11.0
15752,20190528:1800,12.3,10.7,81.0,9.1
3925,20190528:1800,11.4,11.1,96.0,10.8
15752,20190528:1900,13.4,11.1,74.0,8.9
3925,20190528:1900,11.3,10.9,95.0,10.5
15752,20190528:2000,12.0,10.6,83.0,9.2
3925,20190528:2000,11.2,10.9,96.0,10.6
15752,20190528:2100,12.1,10.8,84.0,9.5
3925,20190528:2100,11.1,10.8,96.0,10.5
15752,20190528:2200,13.1,11.7,84.0,10.5
3925,20190528:2200,10.9,10.6,96.0,10.3
15752,20190528:2300,12.4,10.9,82.0,9.4
3925,20190528:2300,10.9,10.7,97.0,10.5
15752,20190529:0000,11.7,10.4,84.0,9.1
3925,20190529:0000,11.0,10.8,97.0,10.6
15752,20190529:0100,11.6,10.0,80.0,8.3
3925,20190529:0100,11.0,10.8,97.0,10.6
15752,20190529:0200,10.8,9.3,81.0,7.7
3925,20190529:0200,10.7,10.4,96.0,10.1
15752,20190529:0300,10.2,8.6,80.0,6.9
3925,20190529:0300,10.6,10.0,92.0,9.4
15752,20190529:0400,7.7,6.6,84.0,5.2
3925,20190529:0400,10.5,9.6,88.0,8.6
15752,20190529:0500,7.8,7.1,90.0,6.3
3925,20190529:0500,10.2,9.3,88.0,8.3
15752,20190529:0600,6.6,5.8,88.0,4.8
3925,20190529:0600,8.2,7.8,94.0,7.3
15752,20190529:0700,6.6,5.9,90.0,5.1
3925,20190529:0700,7.7,7.4,96.0,7.1
